# PBC Ising L=16, dps=50, h_fd=1e-05
#       beta              logZ/N            energy/N                  cv
    0.6125      1.234061627549     -1.919258309874      0.287037551254
    0.6126      1.234253557205     -1.919334781376      0.286831387092
    0.6127      1.234445494503     -1.919411173014      0.286625408853
    0.6128      1.234637439437     -1.919487484884      0.286419616274
    0.6129      1.234829391997     -1.919563717085      0.286214009094
    0.6130      1.235021352177     -1.919639869714      0.286008587050
    0.6131      1.235213319969     -1.919715942866      0.285803349882
    0.6132      1.235405295363     -1.919791936641      0.285598297330
    0.6133      1.235597278353     -1.919867851134      0.285393429133
    0.6134      1.235789268931     -1.919943686441      0.285188745035
    0.6135      1.235981267088     -1.920019442660      0.284984244775
    0.6136      1.236173272817     -1.920095119887      0.284779928096
    0.6137      1.236365286109     -1.920170718218      0.284575794741
    0.6138      1.236557306958     -1.920246237749      0.284371844454
    0.6139      1.236749335354     -1.920321678575      0.284168076979
    0.6140      1.236941371291     -1.920397040793      0.283964492061
    0.6141      1.237133414760     -1.920472324498      0.283761089445
    0.6142      1.237325465753     -1.920547529786      0.283557868876
    0.6143      1.237517524263     -1.920622656752      0.283354830103
    0.6144      1.237709590282     -1.920697705490      0.283151972871
    0.6145      1.237901663802     -1.920772676097      0.282949296929
    0.6146      1.238093744815     -1.920847568666      0.282746802026
    0.6147      1.238285833313     -1.920922383293      0.282544487910
    0.6148      1.238477929289     -1.920997120072      0.282342354330
    0.6149      1.238670032734     -1.921071779098      0.282140401038
    0.6150      1.238862143642     -1.921146360464      0.281938627784
    0.6151      1.239054262004     -1.921220864266      0.281737034319
    0.6152      1.239246387812     -1.921295290596      0.281535620395
    0.6153      1.239438521060     -1.921369639548      0.281334385766
    0.6154      1.239630661738     -1.921443911217      0.281133330184
    0.6155      1.239822809839     -1.921518105696      0.280932453402
    0.6156      1.240014965356     -1.921592223078      0.280731755177
    0.6157      1.240207128281     -1.921666263457      0.280531235261
    0.6158      1.240399298607     -1.921740226925      0.280330893411
    0.6159      1.240591476324     -1.921814113576      0.280130729383
    0.6160      1.240783661427     -1.921887923503      0.279930742934
    0.6161      1.240975853906     -1.921961656797      0.279730933820
    0.6162      1.241168053756     -1.922035313552      0.279531301800
    0.6163      1.241360260967     -1.922108893860      0.279331846632
    0.6164      1.241552475532     -1.922182397813      0.279132568075
    0.6165      1.241744697444     -1.922255825504      0.278933465888
    0.6166      1.241936926694     -1.922329177024      0.278734539832
    0.6167      1.242129163276     -1.922402452465      0.278535789666
    0.6168      1.242321407182     -1.922475651919      0.278337215153
    0.6169      1.242513658404     -1.922548775478      0.278138816054
    0.6170      1.242705916935     -1.922621823232      0.277940592131
    0.6171      1.242898182767     -1.922694795274      0.277742543148
    0.6172      1.243090455892     -1.922767691693      0.277544668867
    0.6173      1.243282736302     -1.922840512582      0.277346969052
    0.6174      1.243475023992     -1.922913258031      0.277149443468
    0.6175      1.243667318951     -1.922985928131      0.276952091881
    0.6176      1.243859621175     -1.923058522973      0.276754914055
    0.6177      1.244051930654     -1.923131042646      0.276557909756
    0.6178      1.244244247381     -1.923203487241      0.276361078752
    0.6179      1.244436571349     -1.923275856848      0.276164420810
    0.6180      1.244628902550     -1.923348151558      0.275967935696
    0.6181      1.244821240976     -1.923420371460      0.275771623181
    0.6182      1.245013586621     -1.923492516644      0.275575483031
    0.6183      1.245205939477     -1.923564587200      0.275379515017
    0.6184      1.245398299536     -1.923636583217      0.275183718909
    0.6185      1.245590666791     -1.923708504784      0.274988094477
    0.6186      1.245783041235     -1.923780351991      0.274792641491
    0.6187      1.245975422859     -1.923852124926      0.274597359724
    0.6188      1.246167811657     -1.923923823680      0.274402248946
    0.6189      1.246360207622     -1.923995448340      0.274207308932
    0.6190      1.246552610745     -1.924066998995      0.274012539452
    0.6191      1.246745021019     -1.924138475733      0.273817940282
    0.6192      1.246937438437     -1.924209878644      0.273623511195
    0.6193      1.247129862992     -1.924281207816      0.273429251966
    0.6194      1.247322294677     -1.924352463336      0.273235162369
    0.6195      1.247514733483     -1.924423645292      0.273041242181
    0.6196      1.247707179403     -1.924494753773      0.272847491176
    0.6197      1.247899632431     -1.924565788867      0.272653909133
    0.6198      1.248092092559     -1.924636750660      0.272460495827
    0.6199      1.248284559779     -1.924707639240      0.272267251037
    0.6200      1.248477034084     -1.924778454695      0.272074174540
    0.6201      1.248669515467     -1.924849197113      0.271881266115
    0.6202      1.248862003921     -1.924919866579      0.271688525541
    0.6203      1.249054499438     -1.924990463181      0.271495952598
    0.6204      1.249247002011     -1.925060987006      0.271303547065
    0.6205      1.249439511633     -1.925131438140      0.271111308723
    0.6206      1.249632028296     -1.925201816671      0.270919237354
    0.6207      1.249824551994     -1.925272122684      0.270727332738
    0.6208      1.250017082719     -1.925342356266      0.270535594658
    0.6209      1.250209620463     -1.925412517504      0.270344022896
    0.6210      1.250402165220     -1.925482606482      0.270152617235
    0.6211      1.250594716982     -1.925552623287      0.269961377459
    0.6212      1.250787275742     -1.925622568006      0.269770303351
    0.6213      1.250979841493     -1.925692440723      0.269579394696
    0.6214      1.251172414228     -1.925762241523      0.269388651279
    0.6215      1.251364993939     -1.925831970494      0.269198072884
    0.6216      1.251557580620     -1.925901627719      0.269007659299
    0.6217      1.251750174262     -1.925971213285      0.268817410309
    0.6218      1.251942774860     -1.926040727275      0.268627325701
    0.6219      1.252135382405     -1.926110169775      0.268437405262
    0.6220      1.252327996891     -1.926179540870      0.268247648780
    0.6221      1.252520618311     -1.926248840645      0.268058056043
    0.6222      1.252713246657     -1.926318069183      0.267868626840
    0.6223      1.252905881923     -1.926387226570      0.267679360959
    0.6224      1.253098524100     -1.926456312890      0.267490258191
    0.6225      1.253291173183     -1.926525328226      0.267301318325
    0.6226      1.253483829163     -1.926594272664      0.267112541152
    0.6227      1.253676492035     -1.926663146286      0.266923926463
    0.6228      1.253869161790     -1.926731949176      0.266735474049
    0.6229      1.254061838423     -1.926800681419      0.266547183702
    0.6230      1.254254521924     -1.926869343098      0.266359055214
    0.6231      1.254447212289     -1.926937934296      0.266171088378
    0.6232      1.254639909509     -1.927006455097      0.265983282988
    0.6233      1.254832613578     -1.927074905583      0.265795638836
    0.6234      1.255025324488     -1.927143285839      0.265608155717
    0.6235      1.255218042232     -1.927211595946      0.265420833426
    0.6236      1.255410766805     -1.927279835987      0.265233671757
    0.6237      1.255603498197     -1.927348006046      0.265046670506
    0.6238      1.255796236403     -1.927416106205      0.264859829468
    0.6239      1.255988981416     -1.927484136545      0.264673148441
    0.6240      1.256181733229     -1.927552097151      0.264486627220
    0.6241      1.256374491833     -1.927619988103      0.264300265603
    0.6242      1.256567257224     -1.927687809484      0.264114063387
    0.6243      1.256760029393     -1.927755561377      0.263928020371
    0.6244      1.256952808334     -1.927823243861      0.263742136353
    0.6245      1.257145594039     -1.927890857021      0.263556411132
    0.6246      1.257338386503     -1.927958400936      0.263370844507
    0.6247      1.257531185717     -1.928025875689      0.263185436277
    0.6248      1.257723991676     -1.928093281361      0.263000186244
    0.6249      1.257916804371     -1.928160618033      0.262815094207
    0.6250      1.258109623797     -1.928227885786      0.262630159969
    0.6251      1.258302449946     -1.928295084702      0.262445383329
    0.6252      1.258495282812     -1.928362214861      0.262260764090
    0.6253      1.258688122387     -1.928429276344      0.262076302054
    0.6254      1.258880968665     -1.928496269231      0.261891997025
    0.6255      1.259073821639     -1.928563193604      0.261707848804
    0.6256      1.259266681301     -1.928630049543      0.261523857196
    0.6257      1.259459547646     -1.928696837127      0.261340022005
    0.6258      1.259652420666     -1.928763556438      0.261156343035
    0.6259      1.259845300355     -1.928830207555      0.260972820090
    0.6260      1.260038186706     -1.928896790558      0.260789452976
    0.6261      1.260231079711     -1.928963305527      0.260606241499
    0.6262      1.260423979365     -1.929029752542      0.260423185464
    0.6263      1.260616885659     -1.929096131683      0.260240284677
    0.6264      1.260809798589     -1.929162443028      0.260057538947
    0.6265      1.261002718146     -1.929228686658      0.259874948079
    0.6266      1.261195644324     -1.929294862652      0.259692511882
    0.6267      1.261388577116     -1.929360971088      0.259510230163
    0.6268      1.261581516516     -1.929427012046      0.259328102731
    0.6269      1.261774462516     -1.929492985604      0.259146129395
    0.6270      1.261967415111     -1.929558891843      0.258964309963
    0.6271      1.262160374292     -1.929624730839      0.258782644246
    0.6272      1.262353340055     -1.929690502672      0.258601132053
    0.6273      1.262546312391     -1.929756207421      0.258419773196
    0.6274      1.262739291294     -1.929821845163      0.258238567484
    0.6275      1.262932276758     -1.929887415977      0.258057514728
    0.6276      1.263125268775     -1.929952919942      0.257876614741
    0.6277      1.263318267339     -1.930018357134      0.257695867334
    0.6278      1.263511272444     -1.930083727632      0.257515272320
    0.6279      1.263704284083     -1.930149031515      0.257334829511
    0.6280      1.263897302248     -1.930214268858      0.257154538721
    0.6281      1.264090326934     -1.930279439741      0.256974399763
    0.6282      1.264283358134     -1.930344544240      0.256794412450
    0.6283      1.264476395841     -1.930409582434      0.256614576597
    0.6284      1.264669440048     -1.930474554398      0.256434892019
    0.6285      1.264862490750     -1.930539460211      0.256255358531
    0.6286      1.265055547938     -1.930604299949      0.256075975947
    0.6287      1.265248611607     -1.930669073689      0.255896744084
    0.6288      1.265441681751     -1.930733781508      0.255717662759
    0.6289      1.265634758362     -1.930798423483      0.255538731786
    0.6290      1.265827841433     -1.930862999690      0.255359950984
    0.6291      1.266020930959     -1.930927510206      0.255181320170
    0.6292      1.266214026933     -1.930991955108      0.255002839161
    0.6293      1.266407129348     -1.931056334470      0.254824507774
    0.6294      1.266600238198     -1.931120648371      0.254646325830
    0.6295      1.266793353476     -1.931184896884      0.254468293145
    0.6296      1.266986475175     -1.931249080088      0.254290409540
    0.6297      1.267179603290     -1.931313198057      0.254112674834
    0.6298      1.267372737813     -1.931377250866      0.253935088846
    0.6299      1.267565878738     -1.931441238593      0.253757651397
    0.6300      1.267759026058     -1.931505161312      0.253580362307
    0.6301      1.267952179768     -1.931569019098      0.253403221397
    0.6302      1.268145339860     -1.931632812027      0.253226228489
    0.6303      1.268338506328     -1.931696540175      0.253049383404
    0.6304      1.268531679166     -1.931760203615      0.252872685964
    0.6305      1.268724858367     -1.931823802424      0.252696135991
    0.6306      1.268918043924     -1.931887336675      0.252519733308
    0.6307      1.269111235832     -1.931950806444      0.252343477738
    0.6308      1.269304434083     -1.932014211806      0.252167369105
    0.6309      1.269497638672     -1.932077552835      0.251991407232
    0.6310      1.269690849592     -1.932140829605      0.251815591943
    0.6311      1.269884066836     -1.932204042190      0.251639923063
    0.6312      1.270077290398     -1.932267190666      0.251464400416
    0.6313      1.270270520272     -1.932330275105      0.251289023828
    0.6314      1.270463756451     -1.932393295583      0.251113793124
    0.6315      1.270656998929     -1.932456252173      0.250938708130
    0.6316      1.270850247699     -1.932519144948      0.250763768672
    0.6317      1.271043502756     -1.932581973983      0.250588974577
    0.6318      1.271236764092     -1.932644739351      0.250414325671
    0.6319      1.271430031702     -1.932707441126      0.250239821781
    0.6320      1.271623305578     -1.932770079381      0.250065462736
    0.6321      1.271816585715     -1.932832654189      0.249891248363
    0.6322      1.272009872107     -1.932895165623      0.249717178490
    0.6323      1.272203164746     -1.932957613757      0.249543252945
    0.6324      1.272396463627     -1.933019998664      0.249369471558
    0.6325      1.272589768744     -1.933082320416      0.249195834158
    0.6326      1.272783080089     -1.933144579086      0.249022340575
    0.6327      1.272976397658     -1.933206774747      0.248848990637
    0.6328      1.273169721442     -1.933268907472      0.248675784176
    0.6329      1.273363051437     -1.933330977332      0.248502721022
    0.6330      1.273556387636     -1.933392984401      0.248329801006
    0.6331      1.273749730032     -1.933454928751      0.248157023959
    0.6332      1.273943078619     -1.933516810453      0.247984389713
    0.6333      1.274136433392     -1.933578629580      0.247811898098
    0.6334      1.274329794343     -1.933640386204      0.247639548949
    0.6335      1.274523161467     -1.933702080397      0.247467342096
    0.6336      1.274716534757     -1.933763712230      0.247295277373
    0.6337      1.274909914208     -1.933825281775      0.247123354614
    0.6338      1.275103299812     -1.933886789104      0.246951573651
    0.6339      1.275296691563     -1.933948234287      0.246779934318
    0.6340      1.275490089456     -1.934009617398      0.246608436449
    0.6341      1.275683493485     -1.934070938506      0.246437079879
    0.6342      1.275876903642     -1.934132197683      0.246265864443
    0.6343      1.276070319922     -1.934193395000      0.246094789975
    0.6344      1.276263742319     -1.934254530528      0.245923856311
    0.6345      1.276457170826     -1.934315604338      0.245753063287
    0.6346      1.276650605438     -1.934376616501      0.245582410739
    0.6347      1.276844046148     -1.934437567087      0.245411898502
    0.6348      1.277037492949     -1.934498456167      0.245241526414
    0.6349      1.277230945837     -1.934559283811      0.245071294311
    0.6350      1.277424404804     -1.934620050089      0.244901202031
    0.6351      1.277617869845     -1.934680755073      0.244731249412
    0.6352      1.277811340953     -1.934741398832      0.244561436291
    0.6353      1.278004818123     -1.934801981437      0.244391762506
    0.6354      1.278198301347     -1.934862502956      0.244222227895
    0.6355      1.278391790621     -1.934922963461      0.244052832299
    0.6356      1.278585285938     -1.934983363021      0.243883575555
    0.6357      1.278778787292     -1.935043701705      0.243714457503
    0.6358      1.278972294676     -1.935103979584      0.243545477983
    0.6359      1.279165808086     -1.935164196727      0.243376636834
    0.6360      1.279359327514     -1.935224353202      0.243207933898
    0.6361      1.279552852954     -1.935284449081      0.243039369014
    0.6362      1.279746384401     -1.935344484431      0.242870942024
    0.6363      1.279939921849     -1.935404459321      0.242702652769
    0.6364      1.280133465291     -1.935464373822      0.242534501089
    0.6365      1.280327014722     -1.935524228002      0.242366486828
    0.6366      1.280520570135     -1.935584021929      0.242198609827
    0.6367      1.280714131524     -1.935643755672      0.242030869928
    0.6368      1.280907698884     -1.935703429301      0.241863266975
    0.6369      1.281101272208     -1.935763042883      0.241695800809
    0.6370      1.281294851491     -1.935822596488      0.241528471275
    0.6371      1.281488436726     -1.935882090183      0.241361278216
    0.6372      1.281682027907     -1.935941524036      0.241194221476
    0.6373      1.281875625028     -1.936000898117      0.241027300898
    0.6374      1.282069228084     -1.936060212492      0.240860516328
    0.6375      1.282262837069     -1.936119467230      0.240693867610
    0.6376      1.282456451976     -1.936178662400      0.240527354589
    0.6377      1.282650072799     -1.936237798067      0.240360977110
    0.6378      1.282843699534     -1.936296874302      0.240194735019
    0.6379      1.283037332172     -1.936355891170      0.240028628162
    0.6380      1.283230970710     -1.936414848740      0.239862656385
    0.6381      1.283424615140     -1.936473747079      0.239696819534
    0.6382      1.283618265457     -1.936532586254      0.239531117455
    0.6383      1.283811921655     -1.936591366332      0.239365549997
    0.6384      1.284005583729     -1.936650087382      0.239200117006
    0.6385      1.284199251671     -1.936708749469      0.239034818330
    0.6386      1.284392925477     -1.936767352661      0.238869653816
    0.6387      1.284586605140     -1.936825897024      0.238704623314
    0.6388      1.284780290654     -1.936884382626      0.238539726670
    0.6389      1.284973982014     -1.936942809533      0.238374963734
    0.6390      1.285167679214     -1.937001177812      0.238210334354
    0.6391      1.285361382248     -1.937059487529      0.238045838381
    0.6392      1.285555091110     -1.937117738751      0.237881475662
    0.6393      1.285748805794     -1.937175931544      0.237717246049
    0.6394      1.285942526294     -1.937234065974      0.237553149391
    0.6395      1.286136252605     -1.937292142107      0.237389185539
    0.6396      1.286329984720     -1.937350160010      0.237225354342
    0.6397      1.286523722635     -1.937408119749      0.237061655653
    0.6398      1.286717466343     -1.937466021388      0.236898089321
    0.6399      1.286911215837     -1.937523864995      0.236734655198
    0.6400      1.287104971114     -1.937581650635      0.236571353137
    0.6401      1.287298732166     -1.937639378373      0.236408182989
    0.6402      1.287492498987     -1.937697048276      0.236245144605
    0.6403      1.287686271573     -1.937754660407      0.236082237839
    0.6404      1.287880049918     -1.937812214834      0.235919462544
    0.6405      1.288073834014     -1.937869711620      0.235756818572
    0.6406      1.288267623858     -1.937927150832      0.235594305776
    0.6407      1.288461419443     -1.937984532534      0.235431924010
    0.6408      1.288655220763     -1.938041856791      0.235269673128
    0.6409      1.288849027812     -1.938099123669      0.235107552984
    0.6410      1.289042840585     -1.938156333232      0.234945563432
    0.6411      1.289236659077     -1.938213485544      0.234783704326
    0.6412      1.289430483281     -1.938270580671      0.234621975522
    0.6413      1.289624313191     -1.938327618677      0.234460376875
    0.6414      1.289818148803     -1.938384599626      0.234298908239
    0.6415      1.290011990109     -1.938441523583      0.234137569471
    0.6416      1.290205837105     -1.938498390612      0.233976360426
    0.6417      1.290399689785     -1.938555200778      0.233815280960
    0.6418      1.290593548144     -1.938611954144      0.233654330931
    0.6419      1.290787412174     -1.938668650775      0.233493510193
    0.6420      1.290981281872     -1.938725290734      0.233332818605
    0.6421      1.291175157231     -1.938781874085      0.233172256023
    0.6422      1.291369038245     -1.938838400893      0.233011822305
    0.6423      1.291562924909     -1.938894871220      0.232851517308
    0.6424      1.291756817217     -1.938951285131      0.232691340890
    0.6425      1.291950715164     -1.939007642688      0.232531292910
    0.6426      1.292144618744     -1.939063943956      0.232371373225
    0.6427      1.292338527951     -1.939120188998      0.232211581694
    0.6428      1.292532442780     -1.939176377877      0.232051918177
    0.6429      1.292726363225     -1.939232510656      0.231892382532
    0.6430      1.292920289280     -1.939288587398      0.231732974618
    0.6431      1.293114220940     -1.939344608166      0.231573694296
    0.6432      1.293308158200     -1.939400573024      0.231414541424
    0.6433      1.293502101053     -1.939456482034      0.231255515864
    0.6434      1.293696049495     -1.939512335258      0.231096617476
    0.6435      1.293890003518     -1.939568132760      0.230937846119
    0.6436      1.294083963119     -1.939623874602      0.230779201656
    0.6437      1.294277928292     -1.939679560847      0.230620683946
    0.6438      1.294471899030     -1.939735191556      0.230462292852
    0.6439      1.294665875328     -1.939790766793      0.230304028235
    0.6440      1.294859857181     -1.939846286620      0.230145889956
    0.6441      1.295053844583     -1.939901751098      0.229987877878
    0.6442      1.295247837530     -1.939957160290      0.229829991863
    0.6443      1.295441836014     -1.940012514258      0.229672231773
    0.6444      1.295635840031     -1.940067813064      0.229514597471
    0.6445      1.295829849575     -1.940123056769      0.229357088821
    0.6446      1.296023864640     -1.940178245436      0.229199705685
    0.6447      1.296217885222     -1.940233379126      0.229042447927
    0.6448      1.296411911314     -1.940288457900      0.228885315410
    0.6449      1.296605942912     -1.940343481821      0.228728307999
    0.6450      1.296799980009     -1.940398450949      0.228571425558
    0.6451      1.296994022600     -1.940453365346      0.228414667950
    0.6452      1.297188070680     -1.940508225074      0.228258035042
    0.6453      1.297382124243     -1.940563030192      0.228101526696
    0.6454      1.297576183284     -1.940617780764      0.227945142780
    0.6455      1.297770247798     -1.940672476848      0.227788883157
    0.6456      1.297964317778     -1.940727118508      0.227632747693
    0.6457      1.298158393219     -1.940781705802      0.227476736255
    0.6458      1.298352474117     -1.940836238793      0.227320848708
    0.6459      1.298546560465     -1.940890717540      0.227165084919
    0.6460      1.298740652259     -1.940945142105      0.227009444753
    0.6461      1.298934749492     -1.940999512548      0.226853928078
    0.6462      1.299128852160     -1.941053828929      0.226698534761
    0.6463      1.299322960256     -1.941108091309      0.226543264668
    0.6464      1.299517073776     -1.941162299748      0.226388117667
    0.6465      1.299711192714     -1.941216454307      0.226233093626
    0.6466      1.299905317065     -1.941270555044      0.226078192412
    0.6467      1.300099446823     -1.941324602022      0.225923413894
    0.6468      1.300293581984     -1.941378595298      0.225768757939
    0.6469      1.300487722541     -1.941432534934      0.225614224417
    0.6470      1.300681868489     -1.941486420990      0.225459813195
    0.6471      1.300876019823     -1.941540253524      0.225305524144
    0.6472      1.301070176538     -1.941594032597      0.225151357131
    0.6473      1.301264338628     -1.941647758267      0.224997312026
    0.6474      1.301458506088     -1.941701430596      0.224843388700
    0.6475      1.301652678912     -1.941755049642      0.224689587021
    0.6476      1.301846857096     -1.941808615464      0.224535906860
    0.6477      1.302041040634     -1.941862128122      0.224382348087
    0.6478      1.302235229520     -1.941915587674      0.224228910573
    0.6479      1.302429423749     -1.941968994181      0.224075594188
    0.6480      1.302623623317     -1.942022347701      0.223922398802
    0.6481      1.302817828217     -1.942075648293      0.223769324288
    0.6482      1.303012038445     -1.942128896015      0.223616370516
    0.6483      1.303206253995     -1.942182090928      0.223463537358
    0.6484      1.303400474861     -1.942235233088      0.223310824686
    0.6485      1.303594701040     -1.942288322556      0.223158232371
    0.6486      1.303788932524     -1.942341359389      0.223005760286
    0.6487      1.303983169310     -1.942394343647      0.222853408304
    0.6488      1.304177411391     -1.942447275387      0.222701176296
    0.6489      1.304371658763     -1.942500154668      0.222549064136
    0.6490      1.304565911420     -1.942552981548      0.222397071697
    0.6491      1.304760169358     -1.942605756085      0.222245198851
    0.6492      1.304954432570     -1.942658478338      0.222093445473
    0.6493      1.305148701052     -1.942711148364      0.221941811435
    0.6494      1.305342974798     -1.942763766221      0.221790296613
    0.6495      1.305537253803     -1.942816331968      0.221638900879
    0.6496      1.305731538062     -1.942868845662      0.221487624108
    0.6497      1.305925827571     -1.942921307361      0.221336466175
    0.6498      1.306120122322     -1.942973717122      0.221185426954
    0.6499      1.306314422312     -1.943026075003      0.221034506321
    0.6500      1.306508727535     -1.943078381062      0.220883704149
    0.6501      1.306703037987     -1.943130635356      0.220733020315
    0.6502      1.306897353661     -1.943182837942      0.220582454694
    0.6503      1.307091674553     -1.943234988878      0.220432007162
    0.6504      1.307286000657     -1.943287088220      0.220281677595
    0.6505      1.307480331969     -1.943339136027      0.220131465868
    0.6506      1.307674668482     -1.943391132354      0.219981371858
    0.6507      1.307869010193     -1.943443077259      0.219831395442
    0.6508      1.308063357096     -1.943494970800      0.219681536496
    0.6509      1.308257709186     -1.943546813032      0.219531794897
    0.6510      1.308452066457     -1.943598604012      0.219382170523
    0.6511      1.308646428905     -1.943650343798      0.219232663250
    0.6512      1.308840796524     -1.943702032445      0.219083272956
    0.6513      1.309035169310     -1.943753670010      0.218933999519
    0.6514      1.309229547257     -1.943805256551      0.218784842817
    0.6515      1.309423930359     -1.943856792122      0.218635802728
    0.6516      1.309618318613     -1.943908276781      0.218486879129
    0.6517      1.309812712013     -1.943959710584      0.218338071901
    0.6518      1.310007110554     -1.944011093586      0.218189380920
    0.6519      1.310201514230     -1.944062425844      0.218040806067
    0.6520      1.310395923037     -1.944113707415      0.217892347220
    0.6521      1.310590336970     -1.944164938353      0.217744004259
    0.6522      1.310784756023     -1.944216118715      0.217595777063
    0.6523      1.310979180192     -1.944267248556      0.217447665511
    0.6524      1.311173609471     -1.944318327933      0.217299669484
    0.6525      1.311368043856     -1.944369356901      0.217151788862
    0.6526      1.311562483341     -1.944420335515      0.217004023524
    0.6527      1.311756927921     -1.944471263832      0.216856373352
    0.6528      1.311951377592     -1.944522141906      0.216708838225
    0.6529      1.312145832348     -1.944572969793      0.216561418025
    0.6530      1.312340292184     -1.944623747548      0.216414112633
    0.6531      1.312534757096     -1.944674475226      0.216266921930
    0.6532      1.312729227078     -1.944725152883      0.216119845797
    0.6533      1.312923702125     -1.944775780574      0.215972884116
    0.6534      1.313118182232     -1.944826358353      0.215826036768
    0.6535      1.313312667395     -1.944876886276      0.215679303636
    0.6536      1.313507157608     -1.944927364398      0.215532684602
    0.6537      1.313701652866     -1.944977792773      0.215386179548
    0.6538      1.313896153165     -1.945028171455      0.215239788356
    0.6539      1.314090658499     -1.945078500501      0.215093510909
    0.6540      1.314285168863     -1.945128779963      0.214947347091
    0.6541      1.314479684253     -1.945179009898      0.214801296783
    0.6542      1.314674204664     -1.945229190358      0.214655359870
    0.6543      1.314868730090     -1.945279321399      0.214509536235
    0.6544      1.315063260526     -1.945329403075      0.214363825761
    0.6545      1.315257795969     -1.945379435440      0.214218228333
    0.6546      1.315452336412     -1.945429418549      0.214072743833
    0.6547      1.315646881851     -1.945479352455      0.213927372147
    0.6548      1.315841432281     -1.945529237212      0.213782113159
    0.6549      1.316035987697     -1.945579072875      0.213636966753
    0.6550      1.316230548094     -1.945628859496      0.213491932814
    0.6551      1.316425113467     -1.945678597131      0.213347011227
    0.6552      1.316619683811     -1.945728285833      0.213202201876
    0.6553      1.316814259122     -1.945777925656      0.213057504648
    0.6554      1.317008839395     -1.945827516652      0.212912919427
    0.6555      1.317203424624     -1.945877058876      0.212768446100
    0.6556      1.317398014805     -1.945926552381      0.212624084551
    0.6557      1.317592609933     -1.945975997221      0.212479834668
    0.6558      1.317787210003     -1.946025393449      0.212335696335
    0.6559      1.317981815010     -1.946074741117      0.212191669440
    0.6560      1.318176424950     -1.946124040280      0.212047753868
    0.6561      1.318371039816     -1.946173290991      0.211903949508
    0.6562      1.318565659606     -1.946222493302      0.211760256244
    0.6563      1.318760284314     -1.946271647267      0.211616673965
    0.6564      1.318954913934     -1.946320752938      0.211473202558
    0.6565      1.319149548463     -1.946369810368      0.211329841909
    0.6566      1.319344187894     -1.946418819611      0.211186591907
    0.6567      1.319538832225     -1.946467780718      0.211043452439
    0.6568      1.319733481449     -1.946516693743      0.210900423393
    0.6569      1.319928135562     -1.946565558738      0.210757504658
    0.6570      1.320122794559     -1.946614375755      0.210614696120
    0.6571      1.320317458436     -1.946663144848      0.210471997670
    0.6572      1.320512127187     -1.946711866068      0.210329409195
    0.6573      1.320706800807     -1.946760539467      0.210186930584
    0.6574      1.320901479293     -1.946809165099      0.210044561726
    0.6575      1.321096162639     -1.946857743015      0.209902302510
    0.6576      1.321290850840     -1.946906273267      0.209760152826
    0.6577      1.321485543892     -1.946954755908      0.209618112562
    0.6578      1.321680241790     -1.947003190989      0.209476181609
    0.6579      1.321874944528     -1.947051578562      0.209334359856
    0.6580      1.322069652104     -1.947099918680      0.209192647193
    0.6581      1.322264364511     -1.947148211393      0.209051043510
    0.6582      1.322459081744     -1.947196456754      0.208909548697
    0.6583      1.322653803800     -1.947244654814      0.208768162646
    0.6584      1.322848530674     -1.947292805626      0.208626885246
    0.6585      1.323043262360     -1.947340909239      0.208485716388
    0.6586      1.323237998854     -1.947388965707      0.208344655964
    0.6587      1.323432740152     -1.947436975080      0.208203703864
    0.6588      1.323627486248     -1.947484937409      0.208062859979
    0.6589      1.323822237137     -1.947532852746      0.207922124202
    0.6590      1.324016992817     -1.947580721143      0.207781496423
    0.6591      1.324211753280     -1.947628542649      0.207640976534
    0.6592      1.324406518524     -1.947676317317      0.207500564428
    0.6593      1.324601288542     -1.947724045197      0.207360259996
    0.6594      1.324796063331     -1.947771726340      0.207220063131
    0.6595      1.324990842886     -1.947819360798      0.207079973725
    0.6596      1.325185627202     -1.947866948620      0.206939991670
    0.6597      1.325380416274     -1.947914489858      0.206800116860
    0.6598      1.325575210098     -1.947961984562      0.206660349187
    0.6599      1.325770008669     -1.948009432784      0.206520688544
    0.6600      1.325964811983     -1.948056834572      0.206381134825
    0.6601      1.326159620035     -1.948104189979      0.206241687923
    0.6602      1.326354432820     -1.948151499054      0.206102347731
    0.6603      1.326549250333     -1.948198761848      0.205963114143
    0.6604      1.326744072570     -1.948245978411      0.205823987053
    0.6605      1.326938899527     -1.948293148793      0.205684966355
    0.6606      1.327133731199     -1.948340273045      0.205546051943
    0.6607      1.327328567580     -1.948387351216      0.205407243712
    0.6608      1.327523408667     -1.948434383357      0.205268541556
    0.6609      1.327718254455     -1.948481369518      0.205129945369
    0.6610      1.327913104940     -1.948528309748      0.204991455047
    0.6611      1.328107960116     -1.948575204097      0.204853070485
    0.6612      1.328302819979     -1.948622052616      0.204714791576
    0.6613      1.328497684525     -1.948668855353      0.204576618218
    0.6614      1.328692553749     -1.948715612359      0.204438550305
    0.6615      1.328887427646     -1.948762323683      0.204300587732
    0.6616      1.329082306212     -1.948808989375      0.204162730396
    0.6617      1.329277189442     -1.948855609484      0.204024978193
    0.6618      1.329472077332     -1.948902184060      0.203887331017
    0.6619      1.329666969878     -1.948948713152      0.203749788767
    0.6620      1.329861867073     -1.948995196809      0.203612351338
    0.6621      1.330056768915     -1.949041635080      0.203475018626
    0.6622      1.330251675399     -1.949088028015      0.203337790528
