# Device: cuda:3 | TF32 disabled: True
# L=16,  N=256 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.65s | Matrix: 960x960 | ~0.01 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.7844      1.4787300239     -1.8851734114     -1.8386558458      0.1661672885     0.069
  0.7845      1.4789138908     -1.8851674835     -1.8386828415      0.1660756824     0.070
  0.7846      1.4790977605     -1.8851615606     -1.8387098155      0.1659842458     0.077
  0.7847      1.4792816328     -1.8851556426     -1.8387367678      0.1658927601     0.080
  0.7848      1.4794655078     -1.8851497296     -1.8387636983      0.1658014304     0.071
  0.7849      1.4796493855     -1.8851438215     -1.8387906072      0.1657100926     0.064
  0.7850      1.4798332659     -1.8851379184     -1.8388174944      0.1656188154     0.069
  0.7851      1.4800171490     -1.8851320202     -1.8388443599      0.1655275986     0.068
  0.7852      1.4802010348     -1.8851261268     -1.8388712038      0.1654364835     0.067
  0.7853      1.4803849233     -1.8851202385     -1.8388980261      0.1653453607     0.058
  0.7854      1.4805688144     -1.8851143550     -1.8389248268      0.1652543260     0.063
  0.7855      1.4807527082     -1.8851084764     -1.8389516059      0.1651633111     0.061
  0.7856      1.4809366047     -1.8851026028     -1.8389783635      0.1650723981     0.056
  0.7857      1.4811205039     -1.8850967340     -1.8390050995      0.1649814914     0.044
  0.7858      1.4813044057     -1.8850908701     -1.8390318140      0.1648907006     0.061
  0.7859      1.4814883103     -1.8850850112     -1.8390585070      0.1647999024     0.062
  0.7860      1.4816722174     -1.8850791571     -1.8390851785      0.1647091791     0.063
  0.7861      1.4818561273     -1.8850733078     -1.8391118285      0.1646185583     0.070
  0.7862      1.4820400398     -1.8850674635     -1.8391384571      0.1645279303     0.059
  0.7863      1.4822239550     -1.8850616240     -1.8391650643      0.1644373911     0.056
  0.7864      1.4824078728     -1.8850557895     -1.8391916501      0.1643468999     0.067
  0.7865      1.4825917933     -1.8850499597     -1.8392182145      0.1642564427     0.066
  0.7866      1.4827757165     -1.8850441348     -1.8392447575      0.1641660748     0.071
  0.7867      1.4829596423     -1.8850383148     -1.8392712792      0.1640757824     0.069
  0.7868      1.4831435707     -1.8850324997     -1.8392977795      0.1639854144     0.055
  0.7869      1.4833275018     -1.8850266893     -1.8393242585      0.1638952183     0.058
  0.7870      1.4835114356     -1.8850208838     -1.8393507162      0.1638051117     0.060
  0.7871      1.4836953720     -1.8850150832     -1.8393771527      0.1637149985     0.071
  0.7872      1.4838793110     -1.8850092874     -1.8394035679      0.1636248786     0.054
  0.7873      1.4840632527     -1.8850034964     -1.8394299619      0.1635349448     0.058
  0.7874      1.4842471970     -1.8849977102     -1.8394563346      0.1634449220     0.051
  0.7875      1.4844311440     -1.8849919288     -1.8394826862      0.1633551543     0.055
  0.7876      1.4846150935     -1.8849861523     -1.8395090165      0.1632651875     0.066
  0.7877      1.4847990458     -1.8849803805     -1.8395353258      0.1631754760     0.067
  0.7878      1.4849830006     -1.8849746136     -1.8395616138      0.1630857170     0.067
  0.7879      1.4851669581     -1.8849688515     -1.8395878808      0.1629960620     0.067
  0.7880      1.4853509182     -1.8849630941     -1.8396141266      0.1629064284     0.054
  0.7881      1.4855348809     -1.8849573416     -1.8396403513      0.1628168715     0.056
  0.7882      1.4857188462     -1.8849515938     -1.8396665550      0.1627273638     0.076
  0.7883      1.4859028142     -1.8849458508     -1.8396927376      0.1626378777     0.078
  0.7884      1.4860867848     -1.8849401126     -1.8397188992      0.1625485237     0.076
  0.7885      1.4862707580     -1.8849343792     -1.8397450398      0.1624590949     0.083
  0.7886      1.4864547338     -1.8849286505     -1.8397711594      0.1623698950     0.067
  0.7887      1.4866387122     -1.8849229266     -1.8397972580      0.1622805927     0.069
  0.7888      1.4868226933     -1.8849172075     -1.8398233357      0.1621914367     0.080
  0.7889      1.4870066769     -1.8849114931     -1.8398493924      0.1621022889     0.072
  0.7890      1.4871906631     -1.8849057834     -1.8398754282      0.1620132047     0.080
  0.7891      1.4873746520     -1.8849000785     -1.8399014431      0.1619241841     0.091
  0.7892      1.4875586434     -1.8848943784     -1.8399274371      0.1618352273     0.073
  0.7893      1.4877426375     -1.8848886830     -1.8399534102      0.1617462928     0.083
  0.7894      1.4879266341     -1.8848829923     -1.8399793626      0.1616574636     0.100
  0.7895      1.4881106333     -1.8848773063     -1.8400052940      0.1615686292     0.072
  0.7896      1.4882946352     -1.8848716251     -1.8400312047      0.1614798588     0.082
  0.7897      1.4884786396     -1.8848659486     -1.8400570945      0.1613911526     0.080
  0.7898      1.4886626466     -1.8848602768     -1.8400829636      0.1613025105     0.065
  0.7899      1.4888466562     -1.8848546097     -1.8401088120      0.1612139188     0.074
  0.7900      1.4890306683     -1.8848489473     -1.8401346396      0.1611254192     0.078
  0.7901      1.4892146831     -1.8848432896     -1.8401604465      0.1610369285     0.076
  0.7902      1.4893987004     -1.8848376366     -1.8401862326      0.1609484469     0.085
  0.7903      1.4895827203     -1.8848319883     -1.8402119981      0.1608600854     0.084
  0.7904      1.4897667428     -1.8848263447     -1.8402377430      0.1607717329     0.071
  0.7905      1.4899507679     -1.8848207057     -1.8402634672      0.1606834869     0.062
  0.7906      1.4901347955     -1.8848150715     -1.8402891707      0.1605952362     0.070
  0.7907      1.4903188257     -1.8848094419     -1.8403148537      0.1605070782     0.073
  0.7908      1.4905028585     -1.8848038170     -1.8403405160      0.1604189712     0.069
  0.7909      1.4906868938     -1.8847981968     -1.8403661578      0.1603309154     0.067
  0.7910      1.4908709317     -1.8847925812     -1.8403917791      0.1602429108     0.065
  0.7911      1.4910549722     -1.8847869703     -1.8404173798      0.1601549574     0.051
  0.7912      1.4912390152     -1.8847813640     -1.8404429599      0.1600669860     0.054
  0.7913      1.4914230608     -1.8847757624     -1.8404685196      0.1599792049     0.058
  0.7914      1.4916071089     -1.8847701654     -1.8404940588      0.1598914337     0.064
  0.7915      1.4917911596     -1.8847645731     -1.8405195775      0.1598036167     0.071
  0.7916      1.4919752128     -1.8847589854     -1.8405450758      0.1597159905     0.059
  0.7917      1.4921592686     -1.8847534023     -1.8405705536      0.1596282907     0.058
  0.7918      1.4923433269     -1.8847478239     -1.8405960111      0.1595407402     0.066
  0.7919      1.4925273878     -1.8847422500     -1.8406214481      0.1594532694     0.068
  0.7920      1.4927114512     -1.8847366808     -1.8406468648      0.1593656695     0.067
  0.7921      1.4928955172     -1.8847311163     -1.8406722611      0.1592783444     0.069
  0.7922      1.4930795857     -1.8847255563     -1.8406976371      0.1591909043     0.061
  0.7923      1.4932636567     -1.8847200009     -1.8407229927      0.1591036417     0.062
  0.7924      1.4934477303     -1.8847144501     -1.8407483281      0.1590163617     0.059
  0.7925      1.4936318064     -1.8847089039     -1.8407736431      0.1589291201     0.061
  0.7926      1.4938158850     -1.8847033624     -1.8407989379      0.1588419587     0.060
  0.7927      1.4939999662     -1.8846978254     -1.8408242125      0.1587548637     0.057
  0.7928      1.4941840498     -1.8846922929     -1.8408494668      0.1586677933     0.047
  0.7929      1.4943681361     -1.8846867651     -1.8408747008      0.1585807894     0.052
  0.7930      1.4945522248     -1.8846812419     -1.8408999147      0.1584938522     0.056
  0.7931      1.4947363160     -1.8846757232     -1.8409251085      0.1584069259     0.059
  0.7932      1.4949204098     -1.8846702090     -1.8409502820      0.1583201082     0.067
  0.7933      1.4951045061     -1.8846646995     -1.8409754354      0.1582332875     0.068
  0.7934      1.4952886049     -1.8846591945     -1.8410005687      0.1581465477     0.064
  0.7935      1.4954727062     -1.8846536940     -1.8410256819      0.1580598749     0.064
  0.7936      1.4956568100     -1.8846481981     -1.8410507750      0.1579731993     0.064
  0.7937      1.4958409164     -1.8846427068     -1.8410758480      0.1578866328     0.068
  0.7938      1.4960250252     -1.8846372200     -1.8411009009      0.1578001335     0.072
  0.7939      1.4962091365     -1.8846317377     -1.8411259338      0.1577136036     0.082
  0.7940      1.4963932504     -1.8846262599     -1.8411509467      0.1576271551     0.079
  0.7941      1.4965773667     -1.8846207867     -1.8411759396      0.1575408300     0.073
  0.7942      1.4967614856     -1.8846153180     -1.8412009125      0.1574545024     0.073
  0.7943      1.4969456069     -1.8846098539     -1.8412258654      0.1573681585     0.079
  0.7944      1.4971297308     -1.8846043942     -1.8412507984      0.1572820222     0.069
  0.7945      1.4973138571     -1.8845989391     -1.8412757115      0.1571957856     0.083
  0.7946      1.4974979859     -1.8845934884     -1.8413006046      0.1571097430     0.089
  0.7947      1.4976821172     -1.8845880423     -1.8413254778      0.1570236000     0.075
  0.7948      1.4978662510     -1.8845826006     -1.8413503312      0.1569376092     0.080
  0.7949      1.4980503873     -1.8845771635     -1.8413751647      0.1568516443     0.092
  0.7950      1.4982345260     -1.8845717308     -1.8413999783      0.1567657757     0.077
  0.7951      1.4984186673     -1.8845663027     -1.8414247721      0.1566798489     0.083
  0.7952      1.4986028110     -1.8845608790     -1.8414495461      0.1565940887     0.080
  0.7953      1.4987869572     -1.8845554598     -1.8414743003      0.1565083126     0.071
  0.7954      1.4989711058     -1.8845500451     -1.8414990348      0.1564225909     0.063
  0.7955      1.4991552570     -1.8845446348     -1.8415237494      0.1563369798     0.074
  0.7956      1.4993394106     -1.8845392290     -1.8415484444      0.1562513531     0.081
  0.7957      1.4995235667     -1.8845338277     -1.8415731196      0.1561657949     0.085
  0.7958      1.4997077252     -1.8845284308     -1.8415977751      0.1560803055     0.085
  0.7959      1.4998918862     -1.8845230383     -1.8416224109      0.1559948568     0.078
  0.7960      1.5000760497     -1.8845176504     -1.8416470270      0.1559094629     0.062
  0.7961      1.5002602156     -1.8845122668     -1.8416716235      0.1558240817     0.062
  0.7962      1.5004443840     -1.8845068877     -1.8416962003      0.1557388540     0.076
  0.7963      1.5006285549     -1.8845015131     -1.8417207575      0.1556535546     0.071
  0.7964      1.5008127282     -1.8844961429     -1.8417452952      0.1555683666     0.067
  0.7965      1.5009969039     -1.8844907771     -1.8417698132      0.1554832197     0.065
  0.7966      1.5011810821     -1.8844854157     -1.8417943116      0.1553981563     0.053
  0.7967      1.5013652628     -1.8844800587     -1.8418187905      0.1553131199     0.056
  0.7968      1.5015494459     -1.8844747062     -1.8418432499      0.1552281249     0.063
  0.7969      1.5017336314     -1.8844693581     -1.8418676897      0.1551431712     0.067
  0.7970      1.5019178194     -1.8844640143     -1.8418921101      0.1550583295     0.063
  0.7971      1.5021020099     -1.8844586750     -1.8419165109      0.1549734728     0.068
  0.7972      1.5022862027     -1.8844533401     -1.8419408923      0.1548886859     0.058
  0.7973      1.5024703980     -1.8844480096     -1.8419652543      0.1548039689     0.066
  0.7974      1.5026545958     -1.8844426834     -1.8419895968      0.1547192512     0.069
  0.7975      1.5028387960     -1.8844373617     -1.8420139199      0.1546346600     0.067
  0.7976      1.5030229986     -1.8844320443     -1.8420382236      0.1545500400     0.061
  0.7977      1.5032072036     -1.8844267314     -1.8420625079      0.1544655608     0.064
  0.7978      1.5033914111     -1.8844214227     -1.8420867728      0.1543810247     0.066
  0.7979      1.5035756210     -1.8844161185     -1.8421110184      0.1542966012     0.060
  0.7980      1.5037598333     -1.8844108186     -1.8421352446      0.1542122906     0.063
  0.7981      1.5039440480     -1.8844055231     -1.8421594516      0.1541279372     0.068
  0.7982      1.5041282652     -1.8844002320     -1.8421836392      0.1540436403     0.051
  0.7983      1.5043124847     -1.8843949452     -1.8422078076      0.1539593998     0.047
  0.7984      1.5044967067     -1.8843896627     -1.8422319567      0.1538752724     0.052
  0.7985      1.5046809311     -1.8843843846     -1.8422560865      0.1537911025     0.047
  0.7986      1.5048651579     -1.8843791109     -1.8422801972      0.1537070459     0.048
  0.7987      1.5050493872     -1.8843738414     -1.8423042886      0.1536230036     0.050
  0.7988      1.5052336188     -1.8843685764     -1.8423283608      0.1535390605     0.047
  0.7989      1.5054178528     -1.8843633156     -1.8423524138      0.1534551319     0.045
  0.7990      1.5056020893     -1.8843580592     -1.8423764476      0.1533712176     0.054
  0.7991      1.5057863281     -1.8843528071     -1.8424004624      0.1532874454     0.062
  0.7992      1.5059705694     -1.8843475593     -1.8424244579      0.1532036452     0.059
  0.7993      1.5061548130     -1.8843423158     -1.8424484344      0.1531199306     0.057
  0.7994      1.5063390591     -1.8843370766     -1.8424723918      0.1530362589     0.066
  0.7995      1.5065233075     -1.8843318418     -1.8424963301      0.1529526304     0.055
  0.7996      1.5067075583     -1.8843266112     -1.8425202493      0.1528690734     0.065
  0.7997      1.5068918115     -1.8843213849     -1.8425441494      0.1527855171     0.065
  0.7998      1.5070760672     -1.8843161630     -1.8425680306      0.1527021035     0.058
  0.7999      1.5072603252     -1.8843109453     -1.8425918927      0.1526186480     0.061
  0.8000      1.5074445855     -1.8843057319     -1.8426157359      0.1525352786     0.065
  0.8001      1.5076288483     -1.8843005228     -1.8426395600      0.1524519243     0.061
  0.8002      1.5078131134     -1.8842953180     -1.8426633652      0.1523686846     0.067
  0.8003      1.5079973810     -1.8842901174     -1.8426871514      0.1522854601     0.071
  0.8004      1.5081816509     -1.8842849211     -1.8427109187      0.1522022366     0.056
  0.8005      1.5083659232     -1.8842797291     -1.8427346671      0.1521191992     0.066
  0.8006      1.5085501978     -1.8842745414     -1.8427583966      0.1520360491     0.065
  0.8007      1.5087344748     -1.8842693579     -1.8427821072      0.1519530709     0.068
  0.8008      1.5089187542     -1.8842641786     -1.8428057990      0.1518700941     0.066
  0.8009      1.5091030360     -1.8842590036     -1.8428294719      0.1517871612     0.053
  0.8010      1.5092873201     -1.8842538329     -1.8428531259      0.1517042867     0.054
  0.8011      1.5094716066     -1.8842486664     -1.8428767612      0.1516214706     0.068
  0.8012      1.5096558955     -1.8842435041     -1.8429003776      0.1515386845     0.061
  0.8013      1.5098401867     -1.8842383461     -1.8429239753      0.1514559712     0.073
  0.8014      1.5100244803     -1.8842331923     -1.8429475541      0.1513732595     0.070
  0.8015      1.5102087762     -1.8842280427     -1.8429711143      0.1512906778     0.050
  0.8016      1.5103930745     -1.8842228973     -1.8429946557      0.1512080550     0.057
  0.8017      1.5105773751     -1.8842177562     -1.8430181784      0.1511255624     0.067
  0.8018      1.5107616781     -1.8842126193     -1.8430416823      0.1510430430     0.067
  0.8019      1.5109459835     -1.8842074866     -1.8430651676      0.1509606825     0.068
  0.8020      1.5111302912     -1.8842023581     -1.8430886343      0.1508783097     0.070
  0.8021      1.5113146012     -1.8841972338     -1.8431120822      0.1507958817     0.052
  0.8022      1.5114989136     -1.8841921137     -1.8431355116      0.1507136700     0.053
  0.8023      1.5116832283     -1.8841869978     -1.8431589223      0.1506313890     0.061
  0.8024      1.5118675454     -1.8841818860     -1.8431823144      0.1505492388     0.059
  0.8025      1.5120518648     -1.8841767785     -1.8432056879      0.1504670764     0.052
  0.8026      1.5122361865     -1.8841716752     -1.8432290429      0.1503850021     0.053
  0.8027      1.5124205106     -1.8841665760     -1.8432523793      0.1503030016     0.050
  0.8028      1.5126048370     -1.8841614810     -1.8432756971      0.1502209320     0.038
  0.8029      1.5127891657     -1.8841563902     -1.8432989964      0.1501390222     0.053
  0.8030      1.5129734968     -1.8841513036     -1.8433222772      0.1500571721     0.053
  0.8031      1.5131578302     -1.8841462211     -1.8433455396      0.1499752816     0.052
  0.8032      1.5133421659     -1.8841411428     -1.8433687834      0.1498935369     0.051
  0.8033      1.5135265039     -1.8841360686     -1.8433920088      0.1498117375     0.050
  0.8034      1.5137108443     -1.8841309986     -1.8434152157      0.1497300984     0.043
  0.8035      1.5138951870     -1.8841259328     -1.8434384043      0.1496484191     0.046
  0.8036      1.5140795320     -1.8841208710     -1.8434615744      0.1495668430     0.044
  0.8037      1.5142638793     -1.8841158135     -1.8434847261      0.1494852696     0.045
  0.8038      1.5144482289     -1.8841107600     -1.8435078594      0.1494037853     0.038
  0.8039      1.5146325809     -1.8841057107     -1.8435309743      0.1493223183     0.032
  0.8040      1.5148169351     -1.8841006656     -1.8435540710      0.1492409403     0.030
  0.8041      1.5150012917     -1.8840956245     -1.8435771492      0.1491595655     0.030
  0.8042      1.5151856505     -1.8840905876     -1.8436002092      0.1490782656     0.032
  0.8043      1.5153700117     -1.8840855548     -1.8436232509      0.1489970119     0.033
  0.8044      1.5155543752     -1.8840805261     -1.8436462742      0.1489157615     0.034
  0.8045      1.5157387410     -1.8840755015     -1.8436692794      0.1488346292     0.043
  0.8046      1.5159231090     -1.8840704810     -1.8436922662      0.1487535148     0.045
  0.8047      1.5161074794     -1.8840654647     -1.8437152348      0.1486724612     0.040
  0.8048      1.5162918521     -1.8840604524     -1.8437381852      0.1485914398     0.055
  0.8049      1.5164762271     -1.8840554442     -1.8437611174      0.1485104795     0.055
  0.8050      1.5166606043     -1.8840504401     -1.8437840314      0.1484295802     0.052
  0.8051      1.5168449839     -1.8840454401     -1.8438069273      0.1483486846     0.050
  0.8052      1.5170293657     -1.8840404442     -1.8438298049      0.1482678359     0.046
  0.8053      1.5172137498     -1.8840354524     -1.8438526645      0.1481871060     0.041
  0.8054      1.5173981362     -1.8840304647     -1.8438755059      0.1481063655     0.052
  0.8055      1.5175825249     -1.8840254810     -1.8438983292      0.1480256864     0.055
  0.8056      1.5177669159     -1.8840205014     -1.8439211343      0.1479450113     0.060
  0.8057      1.5179513092     -1.8840155258     -1.8439439215      0.1478644986     0.060
  0.8058      1.5181357047     -1.8840105543     -1.8439666905      0.1477839034     0.055
  0.8059      1.5183201025     -1.8840055869     -1.8439894415      0.1477034564     0.067
  0.8060      1.5185045026     -1.8840006235     -1.8440121745      0.1476230280     0.066
  0.8061      1.5186889049     -1.8839956642     -1.8440348894      0.1475425893     0.068
  0.8062      1.5188733095     -1.8839907089     -1.8440575864      0.1474622846     0.067
  0.8063      1.5190577164     -1.8839857577     -1.8440802653      0.1473819409     0.062
  0.8064      1.5192421256     -1.8839808105     -1.8441029263      0.1473017892     0.046
  0.8065      1.5194265370     -1.8839758674     -1.8441255694      0.1472214542     0.065
  0.8066      1.5196109507     -1.8839709282     -1.8441481945      0.1471413980     0.066
  0.8067      1.5197953667     -1.8839659931     -1.8441708017      0.1470612885     0.065
  0.8068      1.5199797849     -1.8839610621     -1.8441933909      0.1469811980     0.065
  0.8069      1.5201642053     -1.8839561350     -1.8442159623      0.1469011988     0.063
  0.8070      1.5203486281     -1.8839512120     -1.8442385158      0.1468212620     0.046
  0.8071      1.5205330530     -1.8839462930     -1.8442610514      0.1467413155     0.068
  0.8072      1.5207174803     -1.8839413779     -1.8442835692      0.1466614605     0.067
  0.8073      1.5209019098     -1.8839364669     -1.8443060692      0.1465816393     0.068
  0.8074      1.5210863415     -1.8839315599     -1.8443285513      0.1465018808     0.069
  0.8075      1.5212707755     -1.8839266569     -1.8443510157      0.1464221127     0.063
  0.8076      1.5214552117     -1.8839217579     -1.8443734622      0.1463425089     0.043
  0.8077      1.5216396502     -1.8839168629     -1.8443958910      0.1462628666     0.059
  0.8078      1.5218240909     -1.8839119719     -1.8444183021      0.1461832149     0.059
  0.8079      1.5220085338     -1.8839070848     -1.8444406953      0.1461037567     0.056
  0.8080      1.5221929790     -1.8839022017     -1.8444630709      0.1460242167     0.051
  0.8081      1.5223774264     -1.8838973227     -1.8444854288      0.1459447834     0.049
  0.8082      1.5225618761     -1.8838924475     -1.8445077690      0.1458653989     0.035
  0.8083      1.5227463280     -1.8838875764     -1.8445300915      0.1457860632     0.051
  0.8084      1.5229307821     -1.8838827092     -1.8445523963      0.1457067329     0.052
  0.8085      1.5231152385     -1.8838778460     -1.8445746835      0.1456275387     0.056
  0.8086      1.5232996971     -1.8838729867     -1.8445969530      0.1455482338     0.057
  0.8087      1.5234841579     -1.8838681314     -1.8446192050      0.1454691813     0.063
  0.8088      1.5236686209     -1.8838632800     -1.8446414393      0.1453900182     0.060
  0.8089      1.5238530861     -1.8838584326     -1.8446636561      0.1453109769     0.061
  0.8090      1.5240375536     -1.8838535892     -1.8446858552      0.1452319269     0.057
  0.8091      1.5242220233     -1.8838487496     -1.8447080369      0.1451529698     0.050
  0.8092      1.5244064952     -1.8838439140     -1.8447302009      0.1450740475     0.048
  0.8093      1.5245909694     -1.8838390824     -1.8447523475      0.1449951893     0.045
  0.8094      1.5247754457     -1.8838342546     -1.8447744766      0.1449163225     0.036
  0.8095      1.5249599243     -1.8838294308     -1.8447965881      0.1448375925     0.047
  0.8096      1.5251444050     -1.8838246109     -1.8448186822      0.1447587813     0.050
  0.8097      1.5253288880     -1.8838197950     -1.8448407588      0.1446801654     0.047
  0.8098      1.5255133732     -1.8838149829     -1.8448628179      0.1446014973     0.043
  0.8099      1.5256978606     -1.8838101748     -1.8448848597      0.1445228791     0.054
  0.8100      1.5258823501     -1.8838053705     -1.8449068840      0.1444443546     0.053
  0.8101      1.5260668419     -1.8838005702     -1.8449288909      0.1443658363     0.049
  0.8102      1.5262513359     -1.8837957738     -1.8449508804      0.1442873972     0.055
  0.8103      1.5264358321     -1.8837909813     -1.8449728525      0.1442089645     0.064
  0.8104      1.5266203305     -1.8837861926     -1.8449948073      0.1441306258     0.066
  0.8105      1.5268048311     -1.8837814079     -1.8450167447      0.1440522789     0.057
  0.8106      1.5269893338     -1.8837766270     -1.8450386648      0.1439740115     0.058
  0.8107      1.5271738388     -1.8837718500     -1.8450605676      0.1438958237     0.048
  0.8108      1.5273583460     -1.8837670769     -1.8450824531      0.1438176279     0.059
  0.8109      1.5275428553     -1.8837623077     -1.8451043213      0.1437394681     0.051
  0.8110      1.5277273668     -1.8837575423     -1.8451261722      0.1436614464     0.053
  0.8111      1.5279118805     -1.8837527808     -1.8451480059      0.1435833438     0.056
  0.8112      1.5280963964     -1.8837480232     -1.8451698224      0.1435053650     0.052
  0.8113      1.5282809145     -1.8837432694     -1.8451916216      0.1434274078     0.045
  0.8114      1.5284654347     -1.8837385195     -1.8452134036      0.1433495452     0.055
  0.8115      1.5286499572     -1.8837337735     -1.8452351684      0.1432716896     0.058
  0.8116      1.5288344818     -1.8837290313     -1.8452569160      0.1431938557     0.056
  0.8117      1.5290190086     -1.8837242929     -1.8452786465      0.1431161020     0.057
  0.8118      1.5292035375     -1.8837195584     -1.8453003598      0.1430383848     0.050
  0.8119      1.5293880686     -1.8837148277     -1.8453220559      0.1429607187     0.054
  0.8120      1.5295726019     -1.8837101009     -1.8453437350      0.1428830599     0.055
  0.8121      1.5297571374     -1.8837053779     -1.8453653969      0.1428055402     0.056
  0.8122      1.5299416750     -1.8837006587     -1.8453870418      0.1427279986     0.056
  0.8123      1.5301262148     -1.8836959434     -1.8454086696      0.1426504498     0.055
  0.8124      1.5303107567     -1.8836912318     -1.8454302803      0.1425730550     0.043
  0.8125      1.5304953008     -1.8836865241     -1.8454518739      0.1424956384     0.042
  0.8126      1.5306798471     -1.8836818202     -1.8454734506      0.1424183173     0.047
  0.8127      1.5308643955     -1.8836771201     -1.8454950102      0.1423409893     0.049
  0.8128      1.5310489461     -1.8836724239     -1.8455165528      0.1422637569     0.050
  0.8129      1.5312334988     -1.8836677314     -1.8455380784      0.1421865616     0.053
  0.8130      1.5314180537     -1.8836630427     -1.8455595870      0.1421093301     0.046
  0.8131      1.5316026108     -1.8836583578     -1.8455810787      0.1420322532     0.043
  0.8132      1.5317871699     -1.8836536768     -1.8456025534      0.1419551401     0.047
  0.8133      1.5319717313     -1.8836489995     -1.8456240112      0.1418781672     0.063
  0.8134      1.5321562947     -1.8836443260     -1.8456454521      0.1418011729     0.055
  0.8135      1.5323408604     -1.8836396562     -1.8456668761      0.1417242014     0.052
  0.8136      1.5325254281     -1.8836349903     -1.8456882832      0.1416473408     0.051
  0.8137      1.5327099980     -1.8836303282     -1.8457096734      0.1415704590     0.052
  0.8138      1.5328945701     -1.8836256698     -1.8457310468      0.1414936883     0.038
  0.8139      1.5330791442     -1.8836210151     -1.8457524033      0.1414168964     0.052
  0.8140      1.5332637205     -1.8836163643     -1.8457737430      0.1413402453     0.051
  0.8141      1.5334482990     -1.8836117172     -1.8457950659      0.1412635731     0.050
  0.8142      1.5336328795     -1.8836070739     -1.8458163720      0.1411868799     0.050
  0.8143      1.5338174622     -1.8836024343     -1.8458376612      0.1411103865     0.051
  0.8144      1.5340020471     -1.8835977985     -1.8458589338      0.1410337986     0.039
  0.8145      1.5341866340     -1.8835931664     -1.8458801895      0.1409573665     0.054
  0.8146      1.5343712231     -1.8835885381     -1.8459014285      0.1408808399     0.062
  0.8147      1.5345558143     -1.8835839135     -1.8459226508      0.1408045283     0.061
  0.8148      1.5347404076     -1.8835792926     -1.8459438564      0.1407281517     0.062
  0.8149      1.5349250031     -1.8835746755     -1.8459650453      0.1406519166     0.055
  0.8150      1.5351096007     -1.8835700622     -1.8459862175      0.1405754839     0.052
  0.8151      1.5352942003     -1.8835654525     -1.8460073730      0.1404994287     0.052
  0.8152      1.5354788021     -1.8835608466     -1.8460285119      0.1404231908     0.064
  0.8153      1.5356634060     -1.8835562444     -1.8460496341      0.1403470798     0.062
  0.8154      1.5358480121     -1.8835516459     -1.8460707397      0.1402709779     0.072
  0.8155      1.5360326202     -1.8835470511     -1.8460918286      0.1401949736     0.053
  0.8156      1.5362172304     -1.8835424601     -1.8461129010      0.1401189637     0.063
  0.8157      1.5364018428     -1.8835378727     -1.8461339568      0.1400430369     0.078
  0.8158      1.5365864572     -1.8835332891     -1.8461549960      0.1399671045     0.076
  0.8159      1.5367710738     -1.8835287091     -1.8461760187      0.1398912848     0.070
  0.8160      1.5369556924     -1.8835241329     -1.8461970248      0.1398154745     0.079
  0.8161      1.5371403132     -1.8835195603     -1.8462180144      0.1397396440     0.063
  0.8162      1.5373249360     -1.8835149914     -1.8462389875      0.1396640300     0.063
  0.8163      1.5375095610     -1.8835104263     -1.8462599441      0.1395882775     0.065
  0.8164      1.5376941880     -1.8835058648     -1.8462808841      0.1395126678     0.069
  0.8165      1.5378788171     -1.8835013070     -1.8463018078      0.1394370528     0.063
  0.8166      1.5380634484     -1.8834967528     -1.8463227149      0.1393615660     0.059
  0.8167      1.5382480817     -1.8834922024     -1.8463436056      0.1392860296     0.041
  0.8168      1.5384327171     -1.8834876556     -1.8463644799      0.1392105621     0.063
  0.8169      1.5386173546     -1.8834831125     -1.8463853378      0.1391351637     0.057
  0.8170      1.5388019942     -1.8834785730     -1.8464061793      0.1390598345     0.054
  0.8171      1.5389866358     -1.8834740372     -1.8464270044      0.1389844558     0.052
  0.8172      1.5391712796     -1.8834695051     -1.8464478131      0.1389092354     0.051
  0.8173      1.5393559254     -1.8834649766     -1.8464686054      0.1388339656     0.040
  0.8174      1.5395405733     -1.8834604518     -1.8464893814      0.1387587652     0.050
  0.8175      1.5397252233     -1.8834559306     -1.8465101411      0.1386836788     0.053
  0.8176      1.5399098753     -1.8834514131     -1.8465308844      0.1386085135     0.057
  0.8177      1.5400945294     -1.8834468991     -1.8465516115      0.1385335513     0.057
  0.8178      1.5402791856     -1.8834423889     -1.8465723223      0.1384584361     0.051
  0.8179      1.5404638439     -1.8834378823     -1.8465930168      0.1383835242     0.047
  0.8180      1.5406485042     -1.8834333793     -1.8466136950      0.1383085633     0.052
  0.8181      1.5408331666     -1.8834288799     -1.8466343570      0.1382337613     0.052
  0.8182      1.5410178311     -1.8834243841     -1.8466550027      0.1381588064     0.051
  0.8183      1.5412024976     -1.8834198920     -1.8466756322      0.1380841740     0.051
  0.8184      1.5413871662     -1.8834154035     -1.8466962456      0.1380093144     0.045
  0.8185      1.5415718369     -1.8834109186     -1.8467168427      0.1379346289     0.039
  0.8186      1.5417565096     -1.8834064373     -1.8467374236      0.1378600136     0.049
  0.8187      1.5419411844     -1.8834019597     -1.8467579884      0.1377853644     0.048
  0.8188      1.5421258612     -1.8833974856     -1.8467785370      0.1377108003     0.049
  0.8189      1.5423105401     -1.8833930151     -1.8467990695      0.1376363066     0.052
