# Device: cuda:3 | TF32 disabled: True
# L=32,  N=1024 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.76s | Matrix: 3968x3968 | ~0.23 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.8029      1.5593332836     -1.9421263963     -1.9149829032      0.1136579253     0.298
  0.8030      1.5595247828     -1.9421230172     -1.9150005268      0.1135916566     0.284
  0.8031      1.5597162837     -1.9421196410     -1.9150181359      0.1135255019     0.288
  0.8032      1.5599077864     -1.9421162680     -1.9150357302      0.1134593036     0.249
  0.8033      1.5600992909     -1.9421128979     -1.9150533099      0.1133931621     0.199
  0.8034      1.5602907971     -1.9421095308     -1.9150708750      0.1133271635     0.196
  0.8035      1.5604823050     -1.9421061668     -1.9150884256      0.1132610927     0.199
  0.8036      1.5606738148     -1.9421028058     -1.9151059615      0.1131950359     0.208
  0.8037      1.5608653262     -1.9420994479     -1.9151234828      0.1131291651     0.183
  0.8038      1.5610568395     -1.9420960929     -1.9151409896      0.1130632080     0.161
  0.8039      1.5612483544     -1.9420927409     -1.9151584818      0.1129973224     0.213
  0.8040      1.5614398712     -1.9420893920     -1.9151759595      0.1129315370     0.251
  0.8041      1.5616313896     -1.9420860460     -1.9151934226      0.1128656797     0.228
  0.8042      1.5618229098     -1.9420827031     -1.9152108712      0.1127999802     0.245
  0.8043      1.5620144318     -1.9420793632     -1.9152283054      0.1127342663     0.235
  0.8044      1.5622059555     -1.9420760262     -1.9152457250      0.1126685810     0.231
  0.8045      1.5623974809     -1.9420726923     -1.9152631302      0.1126029676     0.248
  0.8046      1.5625890081     -1.9420693613     -1.9152805209      0.1125373543     0.230
  0.8047      1.5627805371     -1.9420660334     -1.9152978971      0.1124718129     0.243
  0.8048      1.5629720677     -1.9420627084     -1.9153152590      0.1124063148     0.203
  0.8049      1.5631636001     -1.9420593864     -1.9153326064      0.1123408600     0.164
  0.8050      1.5633551342     -1.9420560674     -1.9153499393      0.1122753767     0.148
  0.8051      1.5635466701     -1.9420527513     -1.9153672579      0.1122100807     0.149
  0.8052      1.5637382077     -1.9420494383     -1.9153845621      0.1121446843     0.152
  0.8053      1.5639297470     -1.9420461282     -1.9154018520      0.1120793890     0.164
  0.8054      1.5641212881     -1.9420428210     -1.9154191274      0.1120141230     0.162
  0.8055      1.5643128308     -1.9420395169     -1.9154363886      0.1119488717     0.160
  0.8056      1.5645043753     -1.9420362157     -1.9154536354      0.1118836930     0.160
  0.8057      1.5646959216     -1.9420329174     -1.9154708678      0.1118185725     0.156
  0.8058      1.5648874695     -1.9420296221     -1.9154880860      0.1117534525     0.140
  0.8059      1.5650790192     -1.9420263298     -1.9155052899      0.1116884052     0.142
  0.8060      1.5652705706     -1.9420230404     -1.9155224795      0.1116233442     0.143
  0.8061      1.5654621237     -1.9420197540     -1.9155396548      0.1115583993     0.144
  0.8062      1.5656536785     -1.9420164705     -1.9155568158      0.1114934263     0.134
  0.8063      1.5658452350     -1.9420131899     -1.9155739626      0.1114285262     0.148
  0.8064      1.5660367933     -1.9420099123     -1.9155910952      0.1113637280     0.168
  0.8065      1.5662283533     -1.9420066376     -1.9156082136      0.1112987719     0.171
  0.8066      1.5664199149     -1.9420033659     -1.9156253177      0.1112341344     0.170
  0.8067      1.5666114783     -1.9420000971     -1.9156424077      0.1111693101     0.167
  0.8068      1.5668030434     -1.9419968312     -1.9156594835      0.1111046313     0.170
  0.8069      1.5669946102     -1.9419935682     -1.9156765451      0.1110399680     0.172
  0.8070      1.5671861787     -1.9419903082     -1.9156935926      0.1109753202     0.168
  0.8071      1.5673777489     -1.9419870511     -1.9157106259      0.1109107893     0.147
  0.8072      1.5675693208     -1.9419837969     -1.9157276451      0.1108461728     0.151
  0.8073      1.5677608945     -1.9419805456     -1.9157446501      0.1107817166     0.157
  0.8074      1.5679524698     -1.9419772972     -1.9157616411      0.1107172617     0.150
  0.8075      1.5681440468     -1.9419740517     -1.9157786180      0.1106528081     0.138
  0.8076      1.5683356255     -1.9419708092     -1.9157955808      0.1105884427     0.145
  0.8077      1.5685272059     -1.9419675695     -1.9158125295      0.1105241222     0.162
  0.8078      1.5687187880     -1.9419643328     -1.9158294642      0.1104597741     0.195
  0.8079      1.5689103718     -1.9419610989     -1.9158463848      0.1103955434     0.175
  0.8080      1.5691019573     -1.9419578679     -1.9158632914      0.1103312418     0.193
  0.8081      1.5692935445     -1.9419546398     -1.9158801840      0.1102671592     0.231
  0.8082      1.5694851333     -1.9419514146     -1.9158970625      0.1102029622     0.245
  0.8083      1.5696767239     -1.9419481923     -1.9159139271      0.1101388684     0.230
  0.8084      1.5698683161     -1.9419449729     -1.9159307777      0.1100747762     0.237
  0.8085      1.5700599100     -1.9419417564     -1.9159476143      0.1100107874     0.245
  0.8086      1.5702515056     -1.9419385427     -1.9159644370      0.1099467568     0.203
  0.8087      1.5704431029     -1.9419353319     -1.9159812458      0.1098828442     0.209
  0.8088      1.5706347019     -1.9419321240     -1.9159980406      0.1098189335     0.153
  0.8089      1.5708263025     -1.9419289189     -1.9160148215      0.1097550537     0.155
  0.8090      1.5710179048     -1.9419257167     -1.9160315884      0.1096912049     0.156
  0.8091      1.5712095088     -1.9419225174     -1.9160483415      0.1096274453     0.163
  0.8092      1.5714011145     -1.9419193209     -1.9160650807      0.1095636586     0.201
  0.8093      1.5715927219     -1.9419161273     -1.9160818061      0.1095000049     0.210
  0.8094      1.5717843309     -1.9419129366     -1.9160985176      0.1094362951     0.267
  0.8095      1.5719759416     -1.9419097487     -1.9161152152      0.1093726603     0.319
  0.8096      1.5721675539     -1.9419065636     -1.9161318990      0.1093090276     0.298
  0.8097      1.5723591679     -1.9419033814     -1.9161485690      0.1092455427     0.306
  0.8098      1.5725507836     -1.9419002021     -1.9161652252      0.1091820019     0.288
  0.8099      1.5727424010     -1.9418970255     -1.9161818676      0.1091185071     0.260
  0.8100      1.5729340200     -1.9418938518     -1.9161984962      0.1090550729     0.234
  0.8101      1.5731256407     -1.9418906810     -1.9162151110      0.1089916994     0.251
  0.8102      1.5733172630     -1.9418875130     -1.9162317121      0.1089283283     0.252
  0.8103      1.5735088870     -1.9418843478     -1.9162482994      0.1088649744     0.234
  0.8104      1.5737005127     -1.9418811854     -1.9162648730      0.1088017687     0.173
  0.8105      1.5738921400     -1.9418780259     -1.9162814329      0.1087384636     0.158
  0.8106      1.5740837690     -1.9418748692     -1.9162979790      0.1086752778     0.235
  0.8107      1.5742753996     -1.9418717153     -1.9163145115      0.1086121092     0.255
  0.8108      1.5744670319     -1.9418685642     -1.9163310303      0.1085489872     0.244
  0.8109      1.5746586658     -1.9418654160     -1.9163475354      0.1084859117     0.222
  0.8110      1.5748503014     -1.9418622705     -1.9163640269      0.1084228535     0.275
  0.8111      1.5750419386     -1.9418591279     -1.9163805047      0.1083598274     0.318
  0.8112      1.5752335775     -1.9418559880     -1.9163969688      0.1082968773     0.333
  0.8113      1.5754252180     -1.9418528510     -1.9164134194      0.1082339446     0.329
  0.8114      1.5756168602     -1.9418497167     -1.9164298563      0.1081710442     0.320
  0.8115      1.5758085040     -1.9418465853     -1.9164462797      0.1081082052     0.302
  0.8116      1.5760001494     -1.9418434567     -1.9164626894      0.1080453986     0.230
  0.8117      1.5761917965     -1.9418403308     -1.9164790856      0.1079825950     0.238
  0.8118      1.5763834452     -1.9418372077     -1.9164954682      0.1079198677     0.252
  0.8119      1.5765750956     -1.9418340874     -1.9165118372      0.1078571874     0.244
  0.8120      1.5767667476     -1.9418309700     -1.9165281928      0.1077944665     0.199
  0.8121      1.5769584012     -1.9418278552     -1.9165445348      0.1077319098     0.156
  0.8122      1.5771500565     -1.9418247433     -1.9165608632      0.1076692979     0.208
  0.8123      1.5773417134     -1.9418216341     -1.9165771782      0.1076067479     0.239
  0.8124      1.5775333719     -1.9418185278     -1.9165934797      0.1075442306     0.251
  0.8125      1.5777250321     -1.9418154241     -1.9166097677      0.1074817606     0.238
  0.8126      1.5779166939     -1.9418123233     -1.9166260422      0.1074193528     0.248
  0.8127      1.5781083573     -1.9418092252     -1.9166423033      0.1073569338     0.271
  0.8128      1.5783000224     -1.9418061299     -1.9166585509      0.1072946357     0.289
  0.8129      1.5784916890     -1.9418030373     -1.9166747851      0.1072322678     0.262
  0.8130      1.5786833573     -1.9417999475     -1.9166910059      0.1071700503     0.294
  0.8131      1.5788750272     -1.9417968604     -1.9167072133      0.1071077337     0.247
  0.8132      1.5790666988     -1.9417937761     -1.9167234073      0.1070455676     0.200
  0.8133      1.5792583719     -1.9417906946     -1.9167395879      0.1069834347     0.192
  0.8134      1.5794500467     -1.9417876158     -1.9167557551      0.1069212761     0.193
  0.8135      1.5796417231     -1.9417845397     -1.9167719089      0.1068592243     0.211
  0.8136      1.5798334011     -1.9417814664     -1.9167880495      0.1067971175     0.187
  0.8137      1.5800250807     -1.9417783958     -1.9168041766      0.1067351616     0.167
  0.8138      1.5802167619     -1.9417753280     -1.9168202905      0.1066731950     0.190
  0.8139      1.5804084447     -1.9417722628     -1.9168363910      0.1066112471     0.226
  0.8140      1.5806001292     -1.9417692005     -1.9168524783      0.1065493327     0.250
  0.8141      1.5807918152     -1.9417661408     -1.9168685522      0.1064875106     0.222
  0.8142      1.5809835029     -1.9417630839     -1.9168846129      0.1064256338     0.223
  0.8143      1.5811751921     -1.9417600297     -1.9169006603      0.1063639378     0.276
  0.8144      1.5813668830     -1.9417569782     -1.9169166944      0.1063021282     0.288
  0.8145      1.5815585755     -1.9417539294     -1.9169327153      0.1062404554     0.277
  0.8146      1.5817502696     -1.9417508833     -1.9169487230      0.1061787868     0.294
  0.8147      1.5819419652     -1.9417478400     -1.9169647175      0.1061171374     0.264
  0.8148      1.5821336625     -1.9417447993     -1.9169806987      0.1060555513     0.227
  0.8149      1.5823253614     -1.9417417614     -1.9169966668      0.1059940433     0.199
  0.8150      1.5825170618     -1.9417387262     -1.9170126217      0.1059324365     0.192
  0.8151      1.5827087639     -1.9417356936     -1.9170285634      0.1058710554     0.211
  0.8152      1.5829004675     -1.9417326638     -1.9170444919      0.1058095462     0.199
  0.8153      1.5830921728     -1.9417296367     -1.9170604073      0.1057481743     0.184
  0.8154      1.5832838796     -1.9417266122     -1.9170763096      0.1056868217     0.188
  0.8155      1.5834755881     -1.9417235905     -1.9170921987      0.1056254739     0.219
  0.8156      1.5836672981     -1.9417205714     -1.9171080747      0.1055641750     0.257
  0.8157      1.5838590097     -1.9417175551     -1.9171239376      0.1055029400     0.250
  0.8158      1.5840507229     -1.9417145414     -1.9171397874      0.1054417245     0.276
  0.8159      1.5842424376     -1.9417115304     -1.9171556242      0.1053805582     0.295
  0.8160      1.5844341540     -1.9417085220     -1.9171714479      0.1053193967     0.332
  0.8161      1.5846258719     -1.9417055164     -1.9171872585      0.1052583141     0.310
  0.8162      1.5848175914     -1.9417025134     -1.9172030560      0.1051972364     0.321
  0.8163      1.5850093125     -1.9416995131     -1.9172188406      0.1051362228     0.295
  0.8164      1.5852010352     -1.9416965154     -1.9172346121      0.1050751995     0.231
  0.8165      1.5853927594     -1.9416935205     -1.9172503706      0.1050143145     0.192
  0.8166      1.5855844853     -1.9416905281     -1.9172661161      0.1049533457     0.203
  0.8167      1.5857762127     -1.9416875385     -1.9172818487      0.1048924858     0.213
  0.8168      1.5859679416     -1.9416845515     -1.9172975682      0.1048316458     0.204
  0.8169      1.5861596722     -1.9416815671     -1.9173132748      0.1047708407     0.175
  0.8170      1.5863514043     -1.9416785854     -1.9173289684      0.1047100853     0.188
  0.8171      1.5865431380     -1.9416756064     -1.9173446491      0.1046493352     0.250
  0.8172      1.5867348732     -1.9416726300     -1.9173603169      0.1045886646     0.299
  0.8173      1.5869266100     -1.9416696562     -1.9173759717      0.1045280142     0.266
  0.8174      1.5871183484     -1.9416666851     -1.9173916137      0.1044673396     0.287
  0.8175      1.5873100884     -1.9416637167     -1.9174072427      0.1044068634     0.298
  0.8176      1.5875018299     -1.9416607508     -1.9174228589      0.1043462590     0.336
  0.8177      1.5876935729     -1.9416577876     -1.9174384622      0.1042857642     0.326
  0.8178      1.5878853176     -1.9416548271     -1.9174540526      0.1042252749     0.327
  0.8179      1.5880770637     -1.9416518691     -1.9174696302      0.1041648952     0.316
  0.8180      1.5882688115     -1.9416489138     -1.9174851949      0.1041044618     0.252
  0.8181      1.5884605608     -1.9416459611     -1.9175007468      0.1040441678     0.207
  0.8182      1.5886523116     -1.9416430110     -1.9175162859      0.1039837458     0.199
  0.8183      1.5888440640     -1.9416400636     -1.9175318122      0.1039235526     0.205
  0.8184      1.5890358180     -1.9416371188     -1.9175473257      0.1038632314     0.213
  0.8185      1.5892275735     -1.9416341766     -1.9175628264      0.1038031094     0.178
  0.8186      1.5894193306     -1.9416312369     -1.9175783144      0.1037428595     0.177
  0.8187      1.5896110892     -1.9416283000     -1.9175937896      0.1036827643     0.232
  0.8188      1.5898028493     -1.9416253656     -1.9176092520      0.1036226304     0.280
  0.8189      1.5899946110     -1.9416224338     -1.9176247017      0.1035626514     0.279
  0.8190      1.5901863743     -1.9416195046     -1.9176401387      0.1035025297     0.299
  0.8191      1.5903781391     -1.9416165780     -1.9176555630      0.1034426076     0.267
  0.8192      1.5905699054     -1.9416136540     -1.9176709745      0.1033826172     0.307
  0.8193      1.5907616732     -1.9416107326     -1.9176863734      0.1033227225     0.272
  0.8194      1.5909534427     -1.9416078138     -1.9177017596      0.1032628190     0.289
  0.8195      1.5911452136     -1.9416048976     -1.9177171331      0.1032030262     0.268
  0.8196      1.5913369861     -1.9416019840     -1.9177324940      0.1031431950     0.233
  0.8197      1.5915287601     -1.9415990729     -1.9177478422      0.1030834298     0.190
  0.8198      1.5917205356     -1.9415961645     -1.9177631778      0.1030236859     0.143
  0.8199      1.5919123127     -1.9415932586     -1.9177785007      0.1029640230     0.157
  0.8200      1.5921040913     -1.9415903553     -1.9177938111      0.1029043070     0.163
  0.8201      1.5922958715     -1.9415874546     -1.9178091088      0.1028447318     0.163
  0.8202      1.5924876532     -1.9415845564     -1.9178243939      0.1027851632     0.149
  0.8203      1.5926794364     -1.9415816608     -1.9178396665      0.1027255862     0.159
  0.8204      1.5928712211     -1.9415787678     -1.9178549265      0.1026660756     0.186
  0.8205      1.5930630074     -1.9415758773     -1.9178701739      0.1026066166     0.200
  0.8206      1.5932547951     -1.9415729894     -1.9178854088      0.1025471343     0.182
  0.8207      1.5934465844     -1.9415701041     -1.9179006312      0.1024877635     0.180
  0.8208      1.5936383753     -1.9415672213     -1.9179158410      0.1024284144     0.188
  0.8209      1.5938301676     -1.9415643411     -1.9179310383      0.1023690273     0.179
  0.8210      1.5940219615     -1.9415614634     -1.9179462232      0.1023098117     0.189
  0.8211      1.5942137569     -1.9415585883     -1.9179613955      0.1022504682     0.175
  0.8212      1.5944055538     -1.9415557157     -1.9179765553      0.1021913413     0.189
  0.8213      1.5945973522     -1.9415528457     -1.9179917027      0.1021320867     0.156
  0.8214      1.5947891521     -1.9415499782     -1.9180068376      0.1020729439     0.138
  0.8215      1.5949809535     -1.9415471132     -1.9180219601      0.1020138231     0.139
  0.8216      1.5951727565     -1.9415442508     -1.9180370701      0.1019547994     0.140
  0.8217      1.5953645609     -1.9415413910     -1.9180521677      0.1018957379     0.147
  0.8218      1.5955563669     -1.9415385336     -1.9180672529      0.1018366985     0.154
  0.8219      1.5957481744     -1.9415356788     -1.9180823257      0.1017777413     0.152
  0.8220      1.5959399834     -1.9415328265     -1.9180973861      0.1017188515     0.145
  0.8221      1.5961317939     -1.9415299767     -1.9181124341      0.1016599089     0.147
  0.8222      1.5963236059     -1.9415271295     -1.9181274698      0.1016011087     0.137
  0.8223      1.5965154194     -1.9415242848     -1.9181424930      0.1015422109     0.136
  0.8224      1.5967072344     -1.9415214426     -1.9181575040      0.1014834555     0.139
  0.8225      1.5968990509     -1.9415186029     -1.9181725026      0.1014246927     0.144
  0.8226      1.5970908689     -1.9415157657     -1.9181874888      0.1013659674     0.138
  0.8227      1.5972826884     -1.9415129310     -1.9182024628      0.1013073398     0.130
  0.8228      1.5974745094     -1.9415100989     -1.9182174244      0.1012486897     0.158
  0.8229      1.5976663319     -1.9415072692     -1.9182323738      0.1011900021     0.190
  0.8230      1.5978581558     -1.9415044421     -1.9182473108      0.1011315026     0.189
  0.8231      1.5980499813     -1.9415016174     -1.9182622356      0.1010729357     0.189
  0.8232      1.5982418083     -1.9414987953     -1.9182771481      0.1010144366     0.186
  0.8233      1.5984336367     -1.9414959756     -1.9182920484      0.1009559754     0.175
  0.8234      1.5986254667     -1.9414931585     -1.9183069364      0.1008975221     0.182
  0.8235      1.5988172981     -1.9414903438     -1.9183218122      0.1008391669     0.171
  0.8236      1.5990091311     -1.9414875316     -1.9183366758      0.1007807594     0.146
  0.8237      1.5992009655     -1.9414847219     -1.9183515272      0.1007224502     0.154
  0.8238      1.5993928014     -1.9414819147     -1.9183663664      0.1006641791     0.155
  0.8239      1.5995846387     -1.9414791100     -1.9183811934      0.1006059310     0.177
  0.8240      1.5997764776     -1.9414763078     -1.9183960082      0.1005477363     0.184
  0.8241      1.5999683179     -1.9414735080     -1.9184108108      0.1004894743     0.229
  0.8242      1.6001601598     -1.9414707107     -1.9184256013      0.1004314013     0.260
  0.8243      1.6003520031     -1.9414679159     -1.9184403797      0.1003732611     0.268
  0.8244      1.6005438478     -1.9414651235     -1.9184551459      0.1003151593     0.249
  0.8245      1.6007356941     -1.9414623336     -1.9184699000      0.1002572015     0.271
  0.8246      1.6009275418     -1.9414595462     -1.9184846420      0.1001991464     0.237
  0.8247      1.6011193910     -1.9414567613     -1.9184993718      0.1001411449     0.210
  0.8248      1.6013112417     -1.9414539788     -1.9185140896      0.1000833028     0.214
  0.8249      1.6015030938     -1.9414511987     -1.9185287953      0.1000253331     0.189
  0.8250      1.6016949474     -1.9414484212     -1.9185434890      0.0999674777     0.225
  0.8251      1.6018868025     -1.9414456460     -1.9185581705      0.0999096609     0.213
  0.8252      1.6020786591     -1.9414428733     -1.9185728401      0.0998518829     0.216
  0.8253      1.6022705171     -1.9414401031     -1.9185874975      0.0997940832     0.221
  0.8254      1.6024623766     -1.9414373353     -1.9186021430      0.0997364282     0.238
  0.8255      1.6026542375     -1.9414345700     -1.9186167765      0.0996786911     0.275
  0.8256      1.6028460999     -1.9414318071     -1.9186313979      0.0996210686     0.261
  0.8257      1.6030379638     -1.9414290466     -1.9186460073      0.0995634397     0.271
  0.8258      1.6032298291     -1.9414262886     -1.9186606048      0.0995058649     0.245
  0.8259      1.6034216959     -1.9414235330     -1.9186751903      0.0994482989     0.301
  0.8260      1.6036135642     -1.9414207799     -1.9186897638      0.0993907721     0.272
  0.8261      1.6038054339     -1.9414180292     -1.9187043253      0.0993333753     0.303
  0.8262      1.6039973050     -1.9414152809     -1.9187188750      0.0992758965     0.258
  0.8263      1.6041891777     -1.9414125350     -1.9187334126      0.0992184266     0.232
  0.8264      1.6043810517     -1.9414097915     -1.9187479384      0.0991611476     0.227
  0.8265      1.6045729272     -1.9414070505     -1.9187624523      0.0991037716     0.254
  0.8266      1.6047648042     -1.9414043119     -1.9187769542      0.0990465411     0.234
  0.8267      1.6049566826     -1.9414015757     -1.9187914443      0.0989891376     0.254
  0.8268      1.6051485625     -1.9413988419     -1.9188059225      0.0989320012     0.233
  0.8269      1.6053404438     -1.9413961106     -1.9188203888      0.0988748133     0.236
  0.8270      1.6055323266     -1.9413933816     -1.9188348432      0.0988176346     0.228
  0.8271      1.6057242108     -1.9413906550     -1.9188492858      0.0987605107     0.272
  0.8272      1.6059160964     -1.9413879309     -1.9188637166      0.0987033961     0.292
  0.8273      1.6061079835     -1.9413852092     -1.9188781355      0.0986463668     0.270
  0.8274      1.6062998721     -1.9413824898     -1.9188925426      0.0985893469     0.263
  0.8275      1.6064917620     -1.9413797729     -1.9189069379      0.0985323212     0.275
  0.8276      1.6066836535     -1.9413770583     -1.9189213214      0.0984754265     0.281
  0.8277      1.6068755463     -1.9413743461     -1.9189356932      0.0984184653     0.295
  0.8278      1.6070674406     -1.9413716364     -1.9189500531      0.0983615593     0.270
  0.8279      1.6072593363     -1.9413689290     -1.9189644013      0.0983047997     0.235
  0.8280      1.6074512335     -1.9413662240     -1.9189787377      0.0982478823     0.210
  0.8281      1.6076431321     -1.9413635214     -1.9189930624      0.0981912182     0.241
  0.8282      1.6078350321     -1.9413608212     -1.9190073753      0.0981343657     0.244
  0.8283      1.6080269335     -1.9413581233     -1.9190216765      0.0980777057     0.240
  0.8284      1.6082188364     -1.9413554278     -1.9190359660      0.0980210250     0.252
  0.8285      1.6084107407     -1.9413527347     -1.9190502438      0.0979644303     0.234
  0.8286      1.6086026465     -1.9413500440     -1.9190645099      0.0979077235     0.237
  0.8287      1.6087945536     -1.9413473557     -1.9190787643      0.0978512247     0.263
  0.8288      1.6089864622     -1.9413446697     -1.9190930071      0.0977946748     0.275
  0.8289      1.6091783722     -1.9413419860     -1.9191072382      0.0977381349     0.289
  0.8290      1.6093702837     -1.9413393048     -1.9191214576      0.0976817270     0.260
  0.8291      1.6095621965     -1.9413366259     -1.9191356654      0.0976252528     0.272
  0.8292      1.6097541108     -1.9413339494     -1.9191498615      0.0975688497     0.286
  0.8293      1.6099460265     -1.9413312752     -1.9191640460      0.0975124872     0.286
  0.8294      1.6101379436     -1.9413286033     -1.9191782190      0.0974562112     0.279
  0.8295      1.6103298621     -1.9413259339     -1.9191923803      0.0973998079     0.242
  0.8296      1.6105217821     -1.9413232667     -1.9192065300      0.0973436439     0.225
  0.8297      1.6107137034     -1.9413206020     -1.9192206681      0.0972873833     0.227
  0.8298      1.6109056262     -1.9413179395     -1.9192347947      0.0972311788     0.252
  0.8299      1.6110975504     -1.9413152794     -1.9192489097      0.0971750457     0.226
  0.8300      1.6112894760     -1.9413126217     -1.9192630131      0.0971188618     0.256
  0.8301      1.6114814030     -1.9413099663     -1.9192771051      0.0970627954     0.250
  0.8302      1.6116733314     -1.9413073132     -1.9192911854      0.0970067701     0.246
  0.8303      1.6118652612     -1.9413046625     -1.9193052543      0.0969507092     0.236
  0.8304      1.6120571925     -1.9413020141     -1.9193193116      0.0968947355     0.279
  0.8305      1.6122491251     -1.9412993680     -1.9193333575      0.0968388029     0.290
  0.8306      1.6124410591     -1.9412967242     -1.9193473918      0.0967828349     0.261
  0.8307      1.6126329946     -1.9412940828     -1.9193614147      0.0967269694     0.263
  0.8308      1.6128249314     -1.9412914437     -1.9193754261      0.0966710840     0.286
  0.8309      1.6130168697     -1.9412888069     -1.9193894260      0.0966153318     0.284
  0.8310      1.6132088093     -1.9412861725     -1.9194034145      0.0965594831     0.294
  0.8311      1.6134007504     -1.9412835403     -1.9194173916      0.0965037832     0.244
  0.8312      1.6135926928     -1.9412809105     -1.9194313572      0.0964480480     0.243
  0.8313      1.6137846366     -1.9412782830     -1.9194453114      0.0963923390     0.220
  0.8314      1.6139765819     -1.9412756578     -1.9194592542      0.0963366869     0.205
  0.8315      1.6141685285     -1.9412730349     -1.9194731855      0.0962811532     0.183
  0.8316      1.6143604765     -1.9412704143     -1.9194871055      0.0962254463     0.202
  0.8317      1.6145524259     -1.9412677960     -1.9195010141      0.0961699652     0.205
  0.8318      1.6147443767     -1.9412651800     -1.9195149114      0.0961144492     0.194
  0.8319      1.6149363289     -1.9412625663     -1.9195287973      0.0960589596     0.180
  0.8320      1.6151282825     -1.9412599549     -1.9195426718      0.0960035271     0.225
  0.8321      1.6153202374     -1.9412573458     -1.9195565350      0.0959481059     0.238
  0.8322      1.6155121938     -1.9412547390     -1.9195703868      0.0958927111     0.233
  0.8323      1.6157041515     -1.9412521344     -1.9195842273      0.0958374045     0.242
  0.8324      1.6158961106     -1.9412495322     -1.9195980566      0.0957820630     0.269
  0.8325      1.6160880711     -1.9412469323     -1.9196118745      0.0957268097     0.271
  0.8326      1.6162800330     -1.9412443346     -1.9196256811      0.0956715062     0.281
  0.8327      1.6164719962     -1.9412417392     -1.9196394764      0.0956163833     0.258
  0.8328      1.6166639609     -1.9412391461     -1.9196532605      0.0955611025     0.233
  0.8329      1.6168559269     -1.9412365553     -1.9196670333      0.0955060025     0.212
  0.8330      1.6170478943     -1.9412339667     -1.9196807949      0.0954509140     0.212
  0.8331      1.6172398631     -1.9412313804     -1.9196945452      0.0953957908     0.183
  0.8332      1.6174318332     -1.9412287964     -1.9197082843      0.0953407871     0.196
  0.8333      1.6176238047     -1.9412262147     -1.9197220121      0.0952857795     0.215
  0.8334      1.6178157776     -1.9412236352     -1.9197357288      0.0952307835     0.220
  0.8335      1.6180077519     -1.9412210580     -1.9197494342      0.0951758146     0.194
  0.8336      1.6181997275     -1.9412184831     -1.9197631285      0.0951209808     0.224
  0.8337      1.6183917045     -1.9412159104     -1.9197768115      0.0950659890     0.241
  0.8338      1.6185836828     -1.9412133399     -1.9197904834      0.0950112097     0.242
  0.8339      1.6187756626     -1.9412107718     -1.9198041441      0.0949563958     0.246
  0.8340      1.6189676437     -1.9412082058     -1.9198177937      0.0949016710     0.247
  0.8341      1.6191596261     -1.9412056422     -1.9198314321      0.0948468654     0.244
  0.8342      1.6193516100     -1.9412030807     -1.9198450594      0.0947921180     0.239
  0.8343      1.6195435951     -1.9412005216     -1.9198586756      0.0947375217     0.208
  0.8344      1.6197355817     -1.9411979646     -1.9198722806      0.0946827982     0.215
  0.8345      1.6199275696     -1.9411954100     -1.9198858745      0.0946282105     0.217
  0.8346      1.6201195589     -1.9411928575     -1.9198994574      0.0945736812     0.208
  0.8347      1.6203115495     -1.9411903073     -1.9199130291      0.0945190403     0.182
  0.8348      1.6205035415     -1.9411877593     -1.9199265898      0.0944646127     0.186
  0.8349      1.6206955348     -1.9411852136     -1.9199401394      0.0944101508     0.185
  0.8350      1.6208875295     -1.9411826701     -1.9199536780      0.0943556237     0.181
  0.8351      1.6210795255     -1.9411801288     -1.9199672055      0.0943012482     0.163
  0.8352      1.6212715229     -1.9411775897     -1.9199807220      0.0942468541     0.146
  0.8353      1.6214635217     -1.9411750529     -1.9199942274      0.0941925032     0.150
  0.8354      1.6216555218     -1.9411725183     -1.9200077218      0.0941381802     0.160
  0.8355      1.6218475232     -1.9411699859     -1.9200212052      0.0940839470     0.149
  0.8356      1.6220395260     -1.9411674558     -1.9200346776      0.0940296023     0.133
  0.8357      1.6222315302     -1.9411649278     -1.9200481391      0.0939754406     0.142
  0.8358      1.6224235357     -1.9411624021     -1.9200615895      0.0939212759     0.174
  0.8359      1.6226155425     -1.9411598786     -1.9200750290      0.0938671548     0.181
  0.8360      1.6228075507     -1.9411573573     -1.9200884575      0.0938129687     0.181
  0.8361      1.6229995602     -1.9411548382     -1.9201018750      0.0937589038     0.178
  0.8362      1.6231915710     -1.9411523213     -1.9201152816      0.0937048516     0.185
  0.8363      1.6233835832     -1.9411498066     -1.9201286773      0.0936508741     0.179
  0.8364      1.6235755968     -1.9411472941     -1.9201420621      0.0935968629     0.187
  0.8365      1.6237676117     -1.9411447838     -1.9201554359      0.0935428799     0.174
  0.8366      1.6239596279     -1.9411422757     -1.9201687988      0.0934889718     0.197
  0.8367      1.6241516454     -1.9411397698     -1.9201821509      0.0934350921     0.172
  0.8368      1.6243436643     -1.9411372661     -1.9201954920      0.0933812409     0.149
  0.8369      1.6245356845     -1.9411347646     -1.9202088223      0.0933274181     0.144
  0.8370      1.6247277061     -1.9411322653     -1.9202221417      0.0932736238     0.153
  0.8371      1.6249197289     -1.9411297682     -1.9202354503      0.0932198424     0.148
  0.8372      1.6251117531     -1.9411272732     -1.9202487480      0.0931661052     0.143
  0.8373      1.6253037787     -1.9411247805     -1.9202620349      0.0931124745     0.140
