# Device: cuda:2 | TF32 disabled: True
# L=64,  N=4096 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 1.57s | Matrix: 16128x16128 | ~3.88 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.9043      1.7815907939     -1.9701324714     -1.9605447106      0.0534632808     0.895
  0.9044      1.7817868487     -1.9701314116     -1.9605511383      0.0524771092     0.895
  0.9045      1.7819829041     -1.9701303528     -1.9605576154      0.0534934898     0.893
  0.9046      1.7821789602     -1.9701292949     -1.9605640597      0.0519612921     0.894
  0.9047      1.7823750169     -1.9701282380     -1.9605704941      0.0533564913     0.893
  0.9048      1.7825710743     -1.9701271820     -1.9605769306      0.0520173914     0.895
  0.9049      1.7827671323     -1.9701261270     -1.9605833243      0.0526796781     0.895
  0.9050      1.7829631909     -1.9701250729     -1.9605897682      0.0528630161     0.896
  0.9051      1.7831592502     -1.9701240197     -1.9605961908      0.0523543370     0.896
  0.9052      1.7833553102     -1.9701229675     -1.9606025852      0.0524247277     0.894
  0.9053      1.7835513708     -1.9701219162     -1.9606089825      0.0522030668     0.895
  0.9054      1.7837474320     -1.9701208659     -1.9606153692      0.0524962229     0.897
  0.9055      1.7839434938     -1.9701198165     -1.9606217701      0.0524568427     0.895
  0.9056      1.7841395563     -1.9701187680     -1.9606281773      0.0526241808     0.895
  0.9057      1.7843356195     -1.9701177205     -1.9606345630      0.0521267725     0.895
  0.9058      1.7845316832     -1.9701166739     -1.9606408996      0.0518429674     0.895
  0.9059      1.7847277477     -1.9701156283     -1.9606472797      0.0528628859     0.895
  0.9060      1.7849238127     -1.9701145836     -1.9606536748      0.0521109699     0.894
  0.9061      1.7851198784     -1.9701135398     -1.9606599970      0.0516910371     0.895
  0.9062      1.7853159447     -1.9701124969     -1.9606663859      0.0532291843     0.897
  0.9063      1.7855120117     -1.9701114550     -1.9606727564      0.0514094616     0.895
  0.9064      1.7857080793     -1.9701104140     -1.9606790427      0.0518715748     0.894
  0.9065      1.7859041475     -1.9701093739     -1.9606853927      0.0524776329     0.894
  0.9066      1.7861002163     -1.9701083348     -1.9606917711      0.0523625906     0.895
  0.9067      1.7862962858     -1.9701072966     -1.9606981044      0.0517582211     0.895
  0.9068      1.7864923560     -1.9701062593     -1.9607044145      0.0520048983     0.895
  0.9069      1.7866884267     -1.9701052230     -1.9607106926      0.0515592416     0.895
  0.9070      1.7868844981     -1.9701041875     -1.9607170113      0.0523910880     0.898
  0.9071      1.7870805701     -1.9701031530     -1.9607233636      0.0521340465     0.897
  0.9072      1.7872766428     -1.9701021195     -1.9607296501      0.0513320327     0.896
  0.9073      1.7874727160     -1.9701010868     -1.9607359515      0.0524018615     0.894
  0.9074      1.7876687900     -1.9701000551     -1.9607422574      0.0514294259     0.894
  0.9075      1.7878648645     -1.9700990242     -1.9607485275      0.0518348936     0.895
  0.9076      1.7880609397     -1.9700979943     -1.9607548190      0.0518040116     0.895
  0.9077      1.7882570155     -1.9700969654     -1.9607610920      0.0515531370     0.896
  0.9078      1.7884530919     -1.9700959373     -1.9607673417      0.0514429749     0.895
  0.9079      1.7886491689     -1.9700949102     -1.9607736379      0.0523432186     0.897
  0.9080      1.7888452466     -1.9700938839     -1.9607799477      0.0516900856     0.895
  0.9081      1.7890413249     -1.9700928586     -1.9607861756      0.0510136627     0.895
  0.9082      1.7892374038     -1.9700918342     -1.9607924051      0.0517405145     0.896
  0.9083      1.7894334834     -1.9700908107     -1.9607986424      0.0511645510     0.896
  0.9084      1.7896295636     -1.9700897882     -1.9608048966      0.0520418867     0.897
  0.9085      1.7898256444     -1.9700887665     -1.9608110923      0.0512794717     0.895
  0.9086      1.7900217258     -1.9700877458     -1.9608173872      0.0526447240     0.894
  0.9087      1.7902178079     -1.9700867259     -1.9608236149      0.0501931684     0.894
  0.9088      1.7904138905     -1.9700857070     -1.9608298244      0.0523658769     0.895
  0.9089      1.7906099738     -1.9700846890     -1.9608360756      0.0509055524     0.895
  0.9090      1.7908060577     -1.9700836719     -1.9608422438      0.0510165629     0.895
  0.9091      1.7910021423     -1.9700826557     -1.9608484480      0.0515222236     0.896
  0.9092      1.7911982274     -1.9700816404     -1.9608546725      0.0513032196     0.898
  0.9093      1.7913943132     -1.9700806260     -1.9608608748      0.0512504686     0.895
  0.9094      1.7915903996     -1.9700796125     -1.9608670424      0.0507514998     0.895
  0.9095      1.7917864866     -1.9700785999     -1.9608732631      0.0521512675     0.895
  0.9096      1.7919825743     -1.9700775882     -1.9608794489      0.0501965790     0.896
  0.9097      1.7921786625     -1.9700765774     -1.9608855737      0.0511635414     0.898
  0.9098      1.7923747514     -1.9700755676     -1.9608917658      0.0513344709     0.895
  0.9099      1.7925708409     -1.9700745586     -1.9608979451      0.0509726270     0.895
  0.9100      1.7927669310     -1.9700735505     -1.9609041205      0.0512939370     0.896
  0.9101      1.7929630217     -1.9700725433     -1.9609102765      0.0519946553     0.896
  0.9102      1.7931591130     -1.9700715370     -1.9609164487      0.0502625290     0.894
  0.9103      1.7933552050     -1.9700705317     -1.9609225600      0.0510097802     0.895
  0.9104      1.7935512975     -1.9700695272     -1.9609286627      0.0501404823     0.896
  0.9105      1.7937473907     -1.9700685236     -1.9609348224      0.0519779861     0.895
  0.9106      1.7939434845     -1.9700675209     -1.9609409958      0.0503890164     0.896
  0.9107      1.7941395789     -1.9700665190     -1.9609470926      0.0507297825     0.895
  0.9108      1.7943356739     -1.9700655181     -1.9609532073      0.0501042416     0.893
  0.9109      1.7945317695     -1.9700645181     -1.9609593207      0.0513346120     0.895
  0.9110      1.7947278658     -1.9700635190     -1.9609654533      0.0504467842     0.895
  0.9111      1.7949239626     -1.9700625207     -1.9609715635      0.0509825634     0.895
  0.9112      1.7951200601     -1.9700615234     -1.9609776639      0.0503091516     0.894
  0.9113      1.7953161582     -1.9700605269     -1.9609837357      0.0505272214     0.897
  0.9114      1.7955122568     -1.9700595313     -1.9609898380      0.0508397436     0.897
  0.9115      1.7957083561     -1.9700585366     -1.9609959550      0.0507930471     0.896
  0.9116      1.7959044560     -1.9700575428     -1.9610020285      0.0501384915     0.894
  0.9117      1.7961005565     -1.9700565499     -1.9610080793      0.0504388313     0.895
  0.9118      1.7962966576     -1.9700555578     -1.9610141549      0.0505732671     0.897
  0.9119      1.7964927594     -1.9700545667     -1.9610202472      0.0507386860     0.895
  0.9120      1.7966888617     -1.9700535764     -1.9610263197      0.0502653140     0.895
  0.9121      1.7968849646     -1.9700525870     -1.9610323415      0.0499171958     0.897
  0.9122      1.7970810682     -1.9700515985     -1.9610383794      0.0505551984     0.895
  0.9123      1.7972771723     -1.9700506109     -1.9610444571      0.0506018214     0.898
  0.9124      1.7974732771     -1.9700496241     -1.9610504956      0.0499248433     0.895
  0.9125      1.7976693824     -1.9700486382     -1.9610565374      0.0506793100     0.895
  0.9126      1.7978654884     -1.9700476533     -1.9610625895      0.0501179203     0.894
  0.9127      1.7980615949     -1.9700466691     -1.9610685789      0.0496577727     0.897
  0.9128      1.7982577021     -1.9700456859     -1.9610745807      0.0503450086     0.895
  0.9129      1.7984538098     -1.9700447035     -1.9610806697      0.0511348926     0.895
  0.9130      1.7986499182     -1.9700437220     -1.9610866638      0.0487837802     0.893
  0.9131      1.7988460272     -1.9700427414     -1.9610926640      0.0512580669     0.896
  0.9132      1.7990421367     -1.9700417617     -1.9610986681      0.0488721132     0.895
  0.9133      1.7992382469     -1.9700407828     -1.9611046395      0.0502306914     0.894
  0.9134      1.7994343577     -1.9700398048     -1.9611106423      0.0499203913     0.897
  0.9135      1.7996304690     -1.9700388276     -1.9611166367      0.0501133537     0.895
  0.9136      1.7998265810     -1.9700378514     -1.9611226262      0.0498600970     0.897
  0.9137      1.8000226936     -1.9700368760     -1.9611285973      0.0498277465     0.896
  0.9138      1.8002188067     -1.9700359014     -1.9611345822      0.0501135858     0.895
  0.9139      1.8004149205     -1.9700349278     -1.9611405540      0.0496299472     0.896
  0.9140      1.8006110348     -1.9700339550     -1.9611465027      0.0497929706     0.896
  0.9141      1.8008071498     -1.9700329830     -1.9611524675      0.0498787305     0.896
  0.9142      1.8010032653     -1.9700320119     -1.9611584372      0.0498951745     0.896
  0.9143      1.8011993815     -1.9700310417     -1.9611643738      0.0493473650     0.895
  0.9144      1.8013954982     -1.9700300724     -1.9611703122      0.0499460820     0.895
  0.9145      1.8015916155     -1.9700291039     -1.9611762903      0.0500333846     0.897
  0.9146      1.8017877335     -1.9700281363     -1.9611822054      0.0489148498     0.896
  0.9147      1.8019838520     -1.9700271695     -1.9611881083      0.0498513414     0.896
  0.9148      1.8021799711     -1.9700262036     -1.9611940513      0.0496069253     0.895
  0.9149      1.8023760908     -1.9700252386     -1.9611999759      0.0495640390     0.895
  0.9150      1.8025722111     -1.9700242744     -1.9612058879      0.0494196841     0.897
  0.9151      1.8027683320     -1.9700233111     -1.9612118004      0.0495919401     0.895
  0.9152      1.8029644534     -1.9700223486     -1.9612176979      0.0491925018     0.895
  0.9153      1.8031605755     -1.9700213870     -1.9612235901      0.0495230264     0.893
  0.9154      1.8033566981     -1.9700204262     -1.9612295285      0.0499882161     0.896
  0.9155      1.8035528214     -1.9700194663     -1.9612354214      0.0487819961     0.895
  0.9156      1.8037489452     -1.9700185072     -1.9612412733      0.0490800059     0.894
  0.9157      1.8039450697     -1.9700175490     -1.9612471723      0.0498357314     0.896
  0.9158      1.8041411947     -1.9700165917     -1.9612530591      0.0488977926     0.898
  0.9159      1.8043373203     -1.9700156352     -1.9612589138      0.0493184274     0.897
  0.9160      1.8045334465     -1.9700146795     -1.9612647778      0.0490753343     0.895
  0.9161      1.8047295732     -1.9700137247     -1.9612706549      0.0495592076     0.895
  0.9162      1.8049257006     -1.9700127708     -1.9612765191      0.0488800521     0.895
  0.9163      1.8051218285     -1.9700118177     -1.9612823565      0.0491317954     0.897
  0.9164      1.8053179571     -1.9700108654     -1.9612882166      0.0492836036     0.895
  0.9165      1.8055140862     -1.9700099140     -1.9612940674      0.0494533050     0.895
  0.9166      1.8057102159     -1.9700089634     -1.9612999125      0.0487512822     0.895
  0.9167      1.8059063461     -1.9700080137     -1.9613057100      0.0486759382     0.896
  0.9168      1.8061024770     -1.9700070648     -1.9613115703      0.0498262730     0.898
  0.9169      1.8062986085     -1.9700061168     -1.9613173952      0.0481033511     0.895
  0.9170      1.8064947405     -1.9700051696     -1.9613231841      0.0492430211     0.895
  0.9171      1.8066908731     -1.9700042232     -1.9613290217      0.0489437287     0.894
  0.9172      1.8068870063     -1.9700032777     -1.9613348108      0.0490697123     0.896
  0.9173      1.8070831401     -1.9700023330     -1.9613406371      0.0489685160     0.898
  0.9174      1.8072792744     -1.9700013892     -1.9613464547      0.0489463215     0.896
  0.9175      1.8074754094     -1.9700004462     -1.9613522394      0.0484342003     0.895
  0.9176      1.8076715449     -1.9699995040     -1.9613580238      0.0489631407     0.895
  0.9177      1.8078676810     -1.9699985627     -1.9613638196      0.0486478348     0.895
  0.9178      1.8080638176     -1.9699976222     -1.9613696155      0.0489859459     0.895
  0.9179      1.8082599549     -1.9699966825     -1.9613753854      0.0482302229     0.895
  0.9180      1.8084560927     -1.9699957437     -1.9613811377      0.0487109707     0.894
  0.9181      1.8086522311     -1.9699948057     -1.9613869280      0.0490172077     0.896
  0.9182      1.8088483701     -1.9699938685     -1.9613926892      0.0481158665     0.897
  0.9183      1.8090445096     -1.9699929322     -1.9613984458      0.0489617021     0.896
  0.9184      1.8092406498     -1.9699919967     -1.9614041905      0.0479361347     0.896
  0.9185      1.8094367905     -1.9699910620     -1.9614099390      0.0490473031     0.896
  0.9186      1.8096329318     -1.9699901282     -1.9614157123      0.0483759490     0.895
  0.9187      1.8098290736     -1.9699891952     -1.9614214456      0.0483928914     0.897
  0.9188      1.8100252161     -1.9699882630     -1.9614271704      0.0486239229     0.895
  0.9189      1.8102213591     -1.9699873317     -1.9614329076      0.0482523668     0.894
  0.9190      1.8104175026     -1.9699864011     -1.9614386431      0.0486163077     0.896
  0.9191      1.8106136468     -1.9699854714     -1.9614443521      0.0478267856     0.897
  0.9192      1.8108097915     -1.9699845425     -1.9614500585      0.0485919559     0.896
  0.9193      1.8110059368     -1.9699836145     -1.9614557952      0.0483607199     0.896
  0.9194      1.8112020827     -1.9699826873     -1.9614615015      0.0481001185     0.895
  0.9195      1.8113982291     -1.9699817609     -1.9614671896      0.0480729041     0.896
  0.9196      1.8115943761     -1.9699808353     -1.9614728920      0.0483613621     0.896
  0.9197      1.8117905237     -1.9699799105     -1.9614785947      0.0482357140     0.895
  0.9198      1.8119866718     -1.9699789865     -1.9614842635      0.0476748938     0.895
  0.9199      1.8121828205     -1.9699780634     -1.9614899479      0.0485191131     0.893
  0.9200      1.8123789698     -1.9699771411     -1.9614956470      0.0479432942     0.896
  0.9201      1.8125751197     -1.9699762196     -1.9615013220      0.0481348354     0.895
  0.9202      1.8127712701     -1.9699752989     -1.9615069894      0.0478334108     0.894
  0.9203      1.8129674211     -1.9699743791     -1.9615126506      0.0480519914     0.896
  0.9204      1.8131635726     -1.9699734600     -1.9615183191      0.0479777511     0.897
  0.9205      1.8133597247     -1.9699725418     -1.9615239777      0.0479040584     0.898
  0.9206      1.8135558774     -1.9699716244     -1.9615296318      0.0479240458     0.896
  0.9207      1.8137520307     -1.9699707078     -1.9615352756      0.0477491883     0.898
  0.9208      1.8139481845     -1.9699697920     -1.9615409150      0.0478697154     0.895
  0.9209      1.8141443388     -1.9699688770     -1.9615465581      0.0478326602     0.895
  0.9210      1.8143404938     -1.9699679628     -1.9615521897      0.0476962134     0.897
  0.9211      1.8145366493     -1.9699670495     -1.9615578093      0.0476498101     0.895
  0.9212      1.8147328053     -1.9699661369     -1.9615634464      0.0480139892     0.895
  0.9213      1.8149289620     -1.9699652252     -1.9615690568      0.0477486257     0.894
  0.9214      1.8151251191     -1.9699643142     -1.9615746879      0.0478539448     0.896
  0.9215      1.8153212769     -1.9699634041     -1.9615802964      0.0473866740     0.896
  0.9216      1.8155174352     -1.9699624948     -1.9615859012      0.0478104679     0.895
  0.9217      1.8157135941     -1.9699615863     -1.9615915187      0.0476241933     0.895
  0.9218      1.8159097535     -1.9699606786     -1.9615971138      0.0474515134     0.895
  0.9219      1.8161059135     -1.9699597717     -1.9616026970      0.0474404845     0.898
  0.9220      1.8163020741     -1.9699588656     -1.9616082896      0.0472252695     0.895
  0.9221      1.8164982352     -1.9699579603     -1.9616138735      0.0477196098     0.895
  0.9222      1.8166943968     -1.9699570558     -1.9616194480      0.0470884008     0.893
  0.9223      1.8168905590     -1.9699561521     -1.9616250207      0.0477074097     0.896
  0.9224      1.8170867218     -1.9699552492     -1.9616305935      0.0471121524     0.895
  0.9225      1.8172828852     -1.9699543471     -1.9616361517      0.0474791082     0.895
  0.9226      1.8174790491     -1.9699534458     -1.9616417251      0.0473905352     0.897
  0.9227      1.8176752135     -1.9699525453     -1.9616472813      0.0472067561     0.895
  0.9228      1.8178713785     -1.9699516456     -1.9616528294      0.0472739411     0.898
  0.9229      1.8180675441     -1.9699507466     -1.9616583781      0.0472384759     0.896
  0.9230      1.8182637102     -1.9699498485     -1.9616639297      0.0473412157     0.897
  0.9231      1.8184598769     -1.9699489512     -1.9616694652      0.0469874775     0.896
  0.9232      1.8186560441     -1.9699480547     -1.9616749811      0.0470257807     0.895
  0.9233      1.8188522119     -1.9699471589     -1.9616805391      0.0477249627     0.897
  0.9234      1.8190483802     -1.9699462640     -1.9616860627      0.0464612033     0.895
  0.9235      1.8192445491     -1.9699453699     -1.9616915515      0.0471507878     0.896
  0.9236      1.8194407185     -1.9699444765     -1.9616970986      0.0469329284     0.895
  0.9237      1.8196368885     -1.9699435839     -1.9617026110      0.0471218032     0.895
  0.9238      1.8198330590     -1.9699426922     -1.9617080916      0.0464130463     0.897
  0.9239      1.8200292301     -1.9699418012     -1.9617136041      0.0476842821     0.896
  0.9240      1.8202254017     -1.9699409110     -1.9617191369      0.0467806006     0.895
  0.9241      1.8204215739     -1.9699400216     -1.9617246200      0.0468565620     0.897
  0.9242      1.8206177467     -1.9699391330     -1.9617300982      0.0467177458     0.895
  0.9243      1.8208139200     -1.9699382451     -1.9617355868      0.0470533047     0.898
  0.9244      1.8210100938     -1.9699373581     -1.9617410646      0.0465543938     0.895
  0.9245      1.8212062682     -1.9699364718     -1.9617465272      0.0468124733     0.896
  0.9246      1.8214024431     -1.9699355863     -1.9617519957      0.0466763615     0.895
  0.9247      1.8215986186     -1.9699347016     -1.9617574766      0.0470438391     0.895
  0.9248      1.8217947946     -1.9699338177     -1.9617629597      0.0467355253     0.896
  0.9249      1.8219909712     -1.9699329345     -1.9617684267      0.0467874021     0.896
  0.9250      1.8221871483     -1.9699320522     -1.9617738654      0.0462730231     0.894
  0.9251      1.8223833259     -1.9699311706     -1.9617792871      0.0465152238     0.895
  0.9252      1.8225795041     -1.9699302898     -1.9617847455      0.0467629620     0.899
  0.9253      1.8227756829     -1.9699294098     -1.9617902086      0.0467732804     0.897
  0.9254      1.8229718622     -1.9699285306     -1.9617956384      0.0462145342     0.896
  0.9255      1.8231680420     -1.9699276521     -1.9618010657      0.0467521544     0.895
  0.9256      1.8233642224     -1.9699267744     -1.9618064948      0.0462621724     0.895
  0.9257      1.8235604033     -1.9699258975     -1.9618119153      0.0466272404     0.897
  0.9258      1.8237565848     -1.9699250214     -1.9618173350      0.0462677980     0.896
  0.9259      1.8239527668     -1.9699241460     -1.9618227364      0.0463333970     0.896
  0.9260      1.8241489493     -1.9699232714     -1.9618281539      0.0465646672     0.895
  0.9261      1.8243451324     -1.9699223976     -1.9618335764      0.0464998443     0.894
  0.9262      1.8245413160     -1.9699215245     -1.9618389747      0.0461079357     0.898
  0.9263      1.8247375002     -1.9699206523     -1.9618443593      0.0462843701     0.895
  0.9264      1.8249336849     -1.9699197808     -1.9618497565      0.0463450536     0.895
  0.9265      1.8251298702     -1.9699189100     -1.9618551438      0.0461355795     0.895
  0.9266      1.8253260559     -1.9699180401     -1.9618605383      0.0464872317     0.895
  0.9267      1.8255222423     -1.9699171709     -1.9618659135      0.0458240878     0.898
  0.9268      1.8257184291     -1.9699163025     -1.9618712817      0.0460386854     0.895
  0.9269      1.8259146165     -1.9699154348     -1.9618766527      0.0462407627     0.893
  0.9270      1.8261108044     -1.9699145679     -1.9618820237      0.0460591872     0.895
  0.9271      1.8263069929     -1.9699137018     -1.9618873873      0.0461313041     0.896
  0.9272      1.8265031819     -1.9699128364     -1.9618927370      0.0458417282     0.895
  0.9273      1.8266993715     -1.9699119718     -1.9618980755      0.0459581957     0.894
  0.9274      1.8268955615     -1.9699111080     -1.9619034637      0.0467173189     0.896
  0.9275      1.8270917522     -1.9699102449     -1.9619088040      0.0451522061     0.899
  0.9276      1.8272879433     -1.9699093826     -1.9619141316      0.0465213287     0.895
  0.9277      1.8274841350     -1.9699085211     -1.9619194714      0.0454449313     0.898
  0.9278      1.8276803272     -1.9699076603     -1.9619247985      0.0462573403     0.894
  0.9279      1.8278765199     -1.9699068002     -1.9619301276      0.0455003935     0.895
  0.9280      1.8280727132     -1.9699059410     -1.9619354411      0.0460068984     0.898
  0.9281      1.8282689070     -1.9699050825     -1.9619407706      0.0457965564     0.895
  0.9282      1.8284651014     -1.9699042247     -1.9619460803      0.0456866123     0.896
  0.9283      1.8286612963     -1.9699033677     -1.9619513914      0.0458390472     0.895
  0.9284      1.8288574917     -1.9699025115     -1.9619567094      0.0453716066     0.895
  0.9285      1.8290536876     -1.9699016560     -1.9619620041      0.0459107545     0.896
  0.9286      1.8292498841     -1.9699008013     -1.9619673018      0.0454430067     0.895
  0.9287      1.8294460811     -1.9698999473     -1.9619725843      0.0456687411     0.895
  0.9288      1.8296422786     -1.9698990941     -1.9619778793      0.0456784426     0.895
  0.9289      1.8298384766     -1.9698982416     -1.9619831725      0.0456568005     0.898
  0.9290      1.8300346752     -1.9698973899     -1.9619884502      0.0454312094     0.896
  0.9291      1.8302308743     -1.9698965389     -1.9619937197      0.0455338763     0.895
  0.9292      1.8304270740     -1.9698956887     -1.9619990092      0.0457980283     0.896
  0.9293      1.8306232741     -1.9698948393     -1.9620042720      0.0449979607     0.895
  0.9294      1.8308194748     -1.9698939905     -1.9620095213      0.0456784229     0.896
  0.9295      1.8310156760     -1.9698931426     -1.9620147814      0.0452035311     0.896
  0.9296      1.8312118778     -1.9698922954     -1.9620200258      0.0454262654     0.895
  0.9297      1.8314080800     -1.9698914489     -1.9620252922      0.0456024744     0.895
  0.9298      1.8316042828     -1.9698906032     -1.9620305510      0.0453160274     0.898
  0.9299      1.8318004861     -1.9698897582     -1.9620357757      0.0450315852     0.897
  0.9300      1.8319966900     -1.9698889140     -1.9620410147      0.0453509073     0.895
  0.9301      1.8321928943     -1.9698880705     -1.9620462540      0.0452881477     0.895
  0.9302      1.8323890992     -1.9698872277     -1.9620514802      0.0451446060     0.896
  0.9303      1.8325853046     -1.9698863857     -1.9620567093      0.0453560341     0.896
  0.9304      1.8327815106     -1.9698855445     -1.9620619284      0.0449912612     0.896
  0.9305      1.8329777170     -1.9698847039     -1.9620671373      0.0452002609     0.896
  0.9306      1.8331739240     -1.9698838642     -1.9620723668      0.0453674849     0.895
  0.9307      1.8333701315     -1.9698830251     -1.9620775657      0.0446880395     0.895
  0.9308      1.8335663395     -1.9698821868     -1.9620827619      0.0453405283     0.898
  0.9309      1.8337625481     -1.9698813493     -1.9620879758      0.0450891210     0.895
  0.9310      1.8339587571     -1.9698805125     -1.9620931771      0.0450653978     0.895
  0.9311      1.8341549667     -1.9698796764     -1.9620983460      0.0445486278     0.896
  0.9312      1.8343511768     -1.9698788410     -1.9621035255      0.0452688132     0.895
  0.9313      1.8345473874     -1.9698780064     -1.9621087272      0.0449526463     0.897
  0.9314      1.8347435985     -1.9698771726     -1.9621139144      0.0450346698     0.895
  0.9315      1.8349398102     -1.9698763394     -1.9621190911      0.0447915816     0.894
  0.9316      1.8351360223     -1.9698755070     -1.9621242546      0.0448028372     0.894
  0.9317      1.8353322350     -1.9698746754     -1.9621294064      0.0446294795     0.896
  0.9318      1.8355284482     -1.9698738444     -1.9621345788      0.0451793749     0.894
  0.9319      1.8357246619     -1.9698730142     -1.9621397459      0.0445563912     0.894
  0.9320      1.8359208762     -1.9698721847     -1.9621448900      0.0448001409     0.895
  0.9321      1.8361170909     -1.9698713560     -1.9621500354      0.0445978385     0.899
  0.9322      1.8363133062     -1.9698705280     -1.9621551795      0.0447968526     0.898
  0.9323      1.8365095220     -1.9698697007     -1.9621603311      0.0447477928     0.894
  0.9324      1.8367057382     -1.9698688741     -1.9621654672      0.0445460925     0.895
  0.9325      1.8369019550     -1.9698680483     -1.9621706025      0.0446993578     0.895
  0.9326      1.8370981724     -1.9698672232     -1.9621757236      0.0443720252     0.897
  0.9327      1.8372943902     -1.9698663988     -1.9621808462      0.0447440313     0.895
  0.9328      1.8374906085     -1.9698655752     -1.9621859667      0.0443555864     0.897
  0.9329      1.8376868274     -1.9698647523     -1.9621910897      0.0448056979     0.895
  0.9330      1.8378830468     -1.9698639301     -1.9621962117      0.0443572903     0.895
  0.9331      1.8380792666     -1.9698631086     -1.9622013057      0.0443388053     0.897
  0.9332      1.8382754870     -1.9698622878     -1.9622064131      0.0444864338     0.895
  0.9333      1.8384717079     -1.9698614678     -1.9622115107      0.0443086492     0.894
  0.9334      1.8386679293     -1.9698606485     -1.9622166076      0.0444939743     0.896
  0.9335      1.8388641512     -1.9698598299     -1.9622217019      0.0442824603     0.897
  0.9336      1.8390603737     -1.9698590121     -1.9622267792      0.0442161595     0.896
  0.9337      1.8392565966     -1.9698581949     -1.9622318648      0.0444474334     0.896
  0.9338      1.8394528200     -1.9698573785     -1.9622369497      0.0442206619     0.895
  0.9339      1.8396490440     -1.9698565628     -1.9622420306      0.0443981340     0.895
  0.9340      1.8398452684     -1.9698557478     -1.9622471002      0.0440430762     0.896
  0.9341      1.8400414934     -1.9698549335     -1.9622521518      0.0441607716     0.892
  0.9342      1.8402377189     -1.9698541200     -1.9622572214      0.0443179496     0.895
  0.9343      1.8404339448     -1.9698533071     -1.9622622880      0.0441270021     0.896
  0.9344      1.8406301713     -1.9698524950     -1.9622673484      0.0442289236     0.898
  0.9345      1.8408263983     -1.9698516836     -1.9622723872      0.0437682382     0.896
  0.9346      1.8410226258     -1.9698508729     -1.9622774385      0.0444664807     0.896
  0.9347      1.8412188538     -1.9698500629     -1.9622824826      0.0436615004     0.893
  0.9348      1.8414150823     -1.9698492536     -1.9622875181      0.0440156609     0.895
  0.9349      1.8416113113     -1.9698484451     -1.9622925555      0.0440323369     0.897
  0.9350      1.8418075408     -1.9698476372     -1.9622975773      0.0437609087     0.895
  0.9351      1.8420037708     -1.9698468301     -1.9623026105      0.0442528313     0.895
  0.9352      1.8422000013     -1.9698460237     -1.9623076348      0.0436212619     0.895
  0.9353      1.8423962323     -1.9698452179     -1.9623126457      0.0440394696     0.897
  0.9354      1.8425924639     -1.9698444129     -1.9623176643      0.0437745984     0.898
  0.9355      1.8427886959     -1.9698436086     -1.9623226724      0.0438731146     0.895
  0.9356      1.8429849284     -1.9698428050     -1.9623276747      0.0436923852     0.894
  0.9357      1.8431811614     -1.9698420022     -1.9623326710      0.0436199577     0.896
  0.9358      1.8433773949     -1.9698412000     -1.9623376730      0.0439787460     0.897
  0.9359      1.8435736289     -1.9698403985     -1.9623426710      0.0435668396     0.894
  0.9360      1.8437698635     -1.9698395977     -1.9623476591      0.0438246654     0.895
  0.9361      1.8439660985     -1.9698387976     -1.9623526476      0.0435936340     0.893
  0.9362      1.8441623340     -1.9698379983     -1.9623576344      0.0438115957     0.896
  0.9363      1.8443585700     -1.9698371996     -1.9623626166      0.0435335834     0.895
  0.9364      1.8445548065     -1.9698364017     -1.9623675805      0.0435087522     0.893
  0.9365      1.8447510435     -1.9698356044     -1.9623725475      0.0436052891     0.894
  0.9366      1.8449472810     -1.9698348078     -1.9623775099      0.0434477908     0.898
  0.9367      1.8451435190     -1.9698340120     -1.9623824681      0.0435498440     0.895
  0.9368      1.8453397575     -1.9698332168     -1.9623874440      0.0437782299     0.896
  0.9369      1.8455359965     -1.9698324224     -1.9623923916      0.0430713337     0.895
  0.9370      1.8457322360     -1.9698316286     -1.9623973269      0.0435797132     0.895
  0.9371      1.8459284760     -1.9698308355     -1.9624022874      0.0435323126     0.897
  0.9372      1.8461247165     -1.9698300432     -1.9624072303      0.0432892137     0.895
  0.9373      1.8463209574     -1.9698292515     -1.9624121637      0.0434760467     0.894
  0.9374      1.8465171989     -1.9698284605     -1.9624171044      0.0433451927     0.895
  0.9375      1.8467134408     -1.9698276702     -1.9624220216      0.0430794267     0.898
  0.9376      1.8469096833     -1.9698268806     -1.9624269500      0.0435632806     0.896
  0.9377      1.8471059262     -1.9698260917     -1.9624318748      0.0430325016     0.896
  0.9378      1.8473021697     -1.9698253035     -1.9624367879      0.0433769003     0.894
  0.9379      1.8474984136     -1.9698245160     -1.9624417060      0.0431378961     0.895
  0.9380      1.8476946580     -1.9698237292     -1.9624466070      0.0431786077     0.896
  0.9381      1.8478909029     -1.9698229431     -1.9624515211      0.0433023423     0.894
  0.9382      1.8480871483     -1.9698221577     -1.9624564194      0.0429215780     0.893
  0.9383      1.8482833942     -1.9698213729     -1.9624613205      0.0433682730     0.895
  0.9384      1.8484796406     -1.9698205888     -1.9624662232      0.0429676253     0.895
  0.9385      1.8486758874     -1.9698198055     -1.9624711067      0.0430486370     0.895
  0.9386      1.8488721348     -1.9698190228     -1.9624759859      0.0429120002     0.894
  0.9387      1.8490683826     -1.9698182408     -1.9624808687      0.0431292055     0.897
