L=16, N=256, boundary=OBC, seed=11
Training 19 temperatures: [0.1, 0.1441, 0.187, 0.2284, 0.2681, 0.3059, 0.3417, 0.3754, 0.4069, 0.4363, 0.4643, 0.4928, 0.5247, 0.5634, 0.6128, 0.6785, 0.7719, 0.9237, 1.0]
total_batch_size=2000  →  samples_per_temp=105
Annealing strategy: THREE-PHASE CRITICAL over 15000 steps
  Phase 1 (0-20%):  factor 0.00 -> 0.35 [fast warmup]
  Phase 2 (20-70%): factor 0.35 -> 0.55 [critical wandering β_c≈0.44]
  Phase 3 (70-100%):factor 0.55 -> 1.00 [low-T hardening]
Z2 symmetry: ENABLED (LogProbWrapper)
Hamiltonian: IsingHamiltonian(L=16, n=256, boundary=OBC)

Model: patched AR, patch_size=2, Z2-symmetric
Parameters: 2,284,496

Optimizer: muon, lr=0.001
Scheduler: warmup(2000) + cosine(eta_min=1e-05)

Starting training...
----------------------------------------------------------------------
beta=0.14  F/n=-4.947470±0.000188  E/n=-0.279044±0.000655  |M|=0.068639±0.000192  Cv/n=0.042668
beta=0.19  F/n=-3.886832±0.000160  E/n=-0.370335±0.000854  |M|=0.077701±0.000217  Cv/n=0.076937
beta=0.23  F/n=-3.257885±0.000149  E/n=-0.465272±0.001062  |M|=0.089008±0.000249  Cv/n=0.123678
beta=0.27  F/n=-2.851501±0.000133  E/n=-0.563617±0.001280  |M|=0.104077±0.000291  Cv/n=0.187915
beta=0.31  F/n=-2.575078±0.000136  E/n=-0.667357±0.001511  |M|=0.124569±0.000347  Cv/n=0.269118
beta=0.34  F/n=-2.380812±0.000130  E/n=-0.776425±0.001754  |M|=0.153782±0.000426  Cv/n=0.377300
beta=0.38  F/n=-2.241914±0.000130  E/n=-0.893090±0.002015  |M|=0.197445±0.000542  Cv/n=0.519821
beta=0.41  F/n=-2.142198±0.000139  E/n=-1.017538±0.002293  |M|=0.266877±0.000717  Cv/n=0.699741
beta=0.44  F/n=-2.070814±0.000151  E/n=-1.151022±0.002592  |M|=0.372579±0.000963  Cv/n=0.916735
beta=0.46  F/n=-2.019523±0.000163  E/n=-1.290870±0.002903  |M|=0.515846±0.001266  Cv/n=1.084471
beta=0.49  F/n=-1.981445±0.000169  E/n=-1.428732±0.003208  |M|=0.670934±0.001571  Cv/n=1.083912
beta=0.52  F/n=-1.951780±0.000158  E/n=-1.552531±0.003481  |M|=0.798646±0.001817  Cv/n=0.892475
beta=0.56  F/n=-1.928054±0.000131  E/n=-1.653438±0.003703  |M|=0.882875±0.001984  Cv/n=0.658282
beta=0.61  F/n=-1.909388±0.000105  E/n=-1.732600±0.003877  |M|=0.933671±0.002091  Cv/n=0.459731
beta=0.68  F/n=-1.895488±0.000078  E/n=-1.792646±0.004010  |M|=0.964872±0.002159  Cv/n=0.303379
beta=0.77  F/n=-1.885955±0.000049  E/n=-1.835033±0.004104  |M|=0.983942±0.002200  Cv/n=0.179403
beta=0.92  F/n=-1.880189±0.000030  E/n=-1.861569±0.004163  |M|=0.994768±0.002224  Cv/n=0.079214
beta=1.00  F/n=-1.878994±0.000026  E/n=-1.866993±0.004175  |M|=0.996869±0.002229  Cv/n=0.053593
VFE saved  → out/L16_obc/L16_OBC_multitemp_seed11_vfe_multitemp.txt
Obs saved  → out/L16_obc/L16_OBC_multitemp_seed11_observables.txt
======================================================================

Final model saved to out/L16_obc/L16_OBC_multitemp_seed11_final.pt
Summary saved to out/L16_obc/L16_OBC_multitemp_seed11_summary.txt
